user,time,score,comment
320****441,2020/9/21,5,最值得去的地方，现在游是国家补贴了的，景色不错，体验很好，值得推荐，
百合8899,2020/9/20,5,环境优美，绿色，环保，景色宜人。红色教育，不忘国耻，国强民富，实现伟大的中国梦。
_WeCh****570272,2020/9/20,5,体验很好，有趣好玩，值得推荐，景色不错，好久没去了，去了有惊喜
cocozhu,2020/9/20,5,体验很好，景色不错，值得推荐，有趣好玩，非常好
M25****5204,2020/9/20,5,爱国主义教育基地，勿忘国耻
贾小欣,2020/9/20,4,就买个船票就可以，岛上的博物馆免费，其他景点没必要看
麟月ly,2020/9/20,4,刘公岛位于威海湾内，面积不大，但位置十分重要。&#x0A;暑假里爸爸妈妈带我去威海游玩，其中就包含了刘公岛。历史上这里是晚清时期北洋水师的基地，岛上很遗迹都跟北洋水师有关。那是一段不堪回首的屈辱历史，让我加深了对历史的了解，因此这里是很好的爱国主义教育基地。
139****8042,2020/9/20,5,商业化气息不浓，值得推荐，是一个真正爱国主义教育的基地
wenoooo,2020/9/19,4,值得推荐，景色不错，
polodzch,2020/9/19,5,购票很方便
136****7959,2020/9/19,5,景色不错，
cocozhu,2020/9/19,5,不错环境很好
320****312,2020/9/18,5,景色不错，有趣好玩，值得推荐，体验很好，
萨尔特桓温,2020/9/18,5,爱国主义教育好地方值得推荐，体验很好，
天之痕021,2020/9/18,5,刘公岛空气清新，环境优美。是一个很好的爱国教育基地。值得推荐，有趣好玩，
E37****27,2020/9/18,5,景色不错，
m41****4965,2020/9/18,5,第一次到青岛，也第一次到刘公岛，感觉也蛮震撼，这么多勇敢的中国人，防守边疆很棒
M69****43,2020/9/18,5,岛上都挺好，只是那个30元20分钟的电车不要租，价格很贵哦，玩个几小时自己算钱哈，土豪除外。蓬莱体验很好，有趣好玩，值得推荐，
320****818,2020/9/18,4,值得推荐，
彬彬有礼彬彬,2020/9/18,4,有趣好玩，体验很好，景色真的很美，大熊猫特别可爱，性价比超级高
M61****574,2020/9/18,5,值得推荐，
大板牙奔尼兔,2020/9/18,5,体验很好，景色不错，有趣好玩，值得推荐，
202****030,2020/9/18,5,值得推荐，
曲琉璃殇,2020/9/18,5,挺好的，风景好，吹海风，坐坐轮船，看看甲午海战的博物馆，值得值得推荐，景色不错，一看
M42****7839,2020/9/18,5,爱国教育体验很好，值得推荐，
我和胖齐齐,2020/9/17,5,刘公岛博览园很好玩，里面有五六个小景点，串联起来玩着也不累，坐船前直接验证身份证就行了，很方便。船开的也比较稳，沿途还可以拍拍照！
shic****ing,2020/9/17,4,刘公岛值得一游，就是各类票太复杂，其实很简单。网上订个包含船票的门票（77），到码头上买个环岛的电瓶车票（60），就行了。电瓶车每个景点都有站，你一个个玩过去，最后回到码头，坐船回来就ok了。
美早大樱桃,2020/9/17,5,值得推荐，景色不错，有趣好玩，体验很好，景色真的很美，大熊猫特别可爱，性价比超级高
118****868,2020/9/17,5,体验很好，值得推荐，景色不错，
HK1976,2020/9/16,5,进行爱国主义教育的好地方
ym0714,2020/9/16,5,总体感觉很好
M11****291,2020/9/16,5,非常不错&#x20;值得推荐&#x20;一家人很开心
放松25,2020/9/16,4,景色不错，动物园没啥动物，缆车费30元一次有点贵，红色教育值得推荐
冬子,2020/9/16,5,有趣好玩，景色不错，值得推荐，体验很好，
雪家倔强的酸菜,2020/9/15,5,好不容易休息&#x20;陪着父母妻儿来散散心！顺便还能给儿子来个爱国教育&#x20;景色没的说5A还有的都有了&#x20;时间充裕的情况下&#x20;可以玩一天&#x20;慢慢走遍岛屿的各景点和小路&#x20;游览建筑&#x20;很开心&#x20;以后还会再再次来！
300****603,2020/9/15,5,上岛的轮渡时间不同差别很大，不赶时间的话可以仔细挑挑。岛上景色很美，一头一尾就行了。
曲歌的一天,2020/9/15,5,景色不错，
_WeCh****049906,2020/9/15,4,景色一般，服务一般
137****8255,2020/9/15,5,非常不错景色不错，体验很好，值得推荐，
宁驷,2020/9/15,5,景色不错，体验很好，值得推荐，
M33****8493,2020/9/15,5,值得推荐，
285****975,2020/9/15,4,性价比不错，如果票里可以包括岛上博物馆讲解更好，大家可以更好、更完全地了解历史。&#x0A;岛上景色优美，环境舒适。&#x0A;基本可以用半天时间游览完。&#x0A;服务人员态度良好，服务周到。
157****1155,2020/9/14,5,景色不错，体验很好，
shmilyj,2020/9/13,5,历史积淀和自然景观的融合，岛上很干净
_WeCh****27460,2020/9/13,5,体验很好，有趣好玩，值得推荐，景色不错，
M31****996,2020/9/13,5,值得推荐，不错！景点很成熟
M23****590,2020/9/13,5,值得一去，很好的爱国主义教育基地，风景也很优美。
斯代普斯费力克斯,2020/9/13,5,景色不错，
M41****3636,2020/9/13,5,体验很好，值得推荐，
M56****784,2020/9/13,5,景色不错，值得推荐，体验很好，
神速123,2020/9/13,5,值得推荐，景色不错，
楚彤,2020/9/13,5,值得去的好地方，下次还会在去，风景如画
m41****6947,2020/9/12,5,值得推荐，体验很好，景色不错，
M15****322,2020/9/12,4,熊猫很赞，&#x20;很有禅意的熊猫，&#x20;有驻兵部队，&#x20;本身也是一个军事防御性基地，天好的时候不错
sandy47702,2020/9/12,5,刘公岛旅游意义特殊，岛上干净景静
默过_,2020/9/12,5,环境很舒适，每个景点有不同的游玩乐趣，远海处真美
兰兰,2020/9/12,5,值得推荐，景色不错，体验很好，
好游王,2020/9/12,4,教育基地，去去也行，就是票太贵！受教育还要花钱，太不值了！
cocozhu,2020/9/12,5,体验很好，值得推荐，
_WeCh****035381,2020/9/11,5,特别有教育意义的海岛，当时上学的时候来岛上转一圈的话历史也不会学的那么垃圾
P960085,2020/9/11,5,景色不错，
jiangxinhua,2020/9/11,5,体验很好，值得推荐，景色不错，有趣好玩，
大美垚,2020/9/11,4,岛上玩的地方还是不少，东边的炮台值得一去，西边的潜艇还要单独门票而且整体观感不佳，不建议浪费时间。
M23****590,2020/9/11,5,有趣好玩，
夜愿奔腾,2020/9/11,5,二十多年以后再登岛，感觉挺好的
M26****2603,2020/9/11,5,值得推荐，
M28****4604,2020/9/11,5,景色不错，体验很好，值得推荐，
M58****393,2020/9/11,5,是真的很美丽的岛，夕阳西下的晚霞特别美，随便拍都是很好看的景色。
110****038,2020/9/11,5,来威海必打卡之处，但感觉还是应该只买20元的观光车票就可以了，60元的没必要
M22****6582,2020/9/11,5,讲解非常到位
133****3525,2020/9/10,5,船开得很稳，岛上的风景舒服，英式风格的房子很多，挺不错的。好像到了英国乡村。每个小景区内飞展览也很有意义。值得看看
gu****tu,2020/9/10,5,自然风景秀丽，环境优美，空气清新。
M27****206,2020/9/10,5,值得推荐，
_zx520****652733,2020/9/10,4,至少五个字
边行边悟,2020/9/10,4,值得推荐，景色不错，
M22****6582,2020/9/10,5,景色宜人，心情好。
佩斯克沃司马亮,2020/9/10,4,刘公岛是游客到威海必去的景点之一，很有爱国教育意味。
M26****0776,2020/9/10,5,景色不错，值得推荐，
M26****3860,2020/9/9,5,体验很好，值得推荐，景色不错，有趣好玩，
110****582,2020/9/9,4,性价比超高的一次行程！体验很好，有趣好玩，值得推荐，景色不错，
M11****719,2020/9/9,5,体验很好，景色不错，
205****056,2020/9/8,5,很方便的不用取票体验很好，
M22****0792,2020/9/8,5,刘公岛非常值得去看看，爱国主义教育基地。
大峰尖之子,2020/9/8,4,己过了近一年时间了才来点评，印象较深的是岛上的博物馆，设计比较独特，其它景色方面没有多少看点。
M30****0756,2020/9/8,4,景色不错，值得推荐，
射手,2020/9/7,5,景区地方很大，有特色，比较受孩子欢迎，里面还有个动物园，我们是天热的时候去的，走起来比较累，其他都不错，性价比高，值得一去！
jij****25,2020/9/7,4,一般般，岛上可以玩的地方不多
TIAN JUN,2020/9/6,5,非常不错的行程！
yangp06,2020/9/6,5,好好好66666
M14****517,2020/9/6,4,值得推荐，景色不错，
小马户小马户,2020/9/6,5,看看当年的炮台，历史不再重演，国人当自强。
西瓜的凉凉夏天,2020/9/6,5,爱国教育基地&#x20;挺不错的
东北金山,2020/9/6,5,非常值得一去
我是夜王,2020/9/6,4,2020&#x2F;9&#x2F;5上午去刘公岛游玩，事先网上购票，到时凭身份证入场还是很方便的。由于暑假已结束，所以游客不多。重点要说的是刘公岛乘船前的安检很严格，连打火机都不让带，所以吸烟的朋友要注意了，上岛游玩抽不了香烟。刘公岛是爱国主义教育基地，著名的北洋水师基地。岛上的旅游设施很完善，风景也很漂亮，不过不论是缆车还是环岛游的电瓶车价格都不便宜。岛上餐厅很少，只有这么两三家，价格不便宜，一个炒蔬菜都要在30以上。整个岛慢慢游完下来，估计需要三小时左右。
133****8393,2020/9/5,5,景区管理好，干净，没有乱摆摊的，风景秀丽。门票含来回船票，大约20分钟船就到了
M15****460,2020/9/5,5,风景很漂亮，上岛还要电瓶车就显得整体有些贵了
135****9678,2020/9/5,5,环境很好，有历史内含，值得推荐，体验很好，景色不错，
M25****0310,2020/9/5,5,提前一天买的票，跟现场买票相比便宜了一半。停车很方便，停车费一小时2块，建议停在c、d区，整体游览大概四五个小时。船上的风景很美，纪录片也很振奋人心。建议上岛之后坐单程缆车上山，然后步行下山游览景点。甲午战争陈列馆很感人很振奋人心，此外比较喜欢大熊猫馆和长沙窑瓷器展，走累了海边还有小桌椅可以休息，总体而言景点设置小而精，主题清晰，值得游览。
135****8644,2020/9/4,5,爱国主义教育
世界美食游走达人,2020/9/3,4,威海，有着历史上著名的岛屿，刘公岛，位于中国东部山东半岛东端威海湾湾口。为威海市海上天然屏障，在国防上有着极其重要的地位，明、清至解放前诸多海上战事发生于此，特别是甲午战争留下了深刻的历史印记，此后拥有众多战争遗址，更有众多英租时期遗留下的欧式建筑。自1985年开放后，已成为知名的风景名胜！！！
火柴1984,2020/9/3,4,整个行程还可以，但是，吐槽景区的观光车，每次都是要坐满满的，我们带着婴儿车不让都不能多占一点地方，苏果这样，开始就在门口说好，婴儿车不能上车，我们就不买票了，景区的观光车是不是私人承包？还是按人头算提成？
bob****_a,2020/9/2,5,有趣好玩，景色不错，体验很好，值得推荐，
133****8393,2020/9/2,4,岛上管理很好，卫生间很多，全部编了号，干净，没有乱七八糟摆摊的。门票含船票，岛上除潜水艇参观要另外买票，其他景点不需另外买票，因去时天气阴天，景色没想象中好。
关西达人,2020/9/2,5,威海旁边刘公岛是五A景点同时也是爱国主义教育基地。乘船半小时就到了，风景非常的好，海鸟一路追随。岛上有历史文物，博物馆，庭院，祭坛等，非常经典的景点啊。
紫色风铃1221,2020/9/2,5,有趣好玩，体验很好，景色不错，值得推荐，
e08****69,2020/9/2,5,景色不错，
赫尔邹忌,2020/9/2,5,值得推荐，体验很好，景色不错，有趣好玩，
109****757,2020/9/1,5,值得推荐，
MNmn1491,2020/9/1,5,体验很好，值得推荐，
158****1039,2020/9/1,5,威海整个城市都特别干净，整洁。很适合居住，海产品也很丰富，整体消费水平也还好。属于宜居城市，刘公岛完全提现了北方沿海城市的风貌。
舍我其谁lxl,2020/9/1,4,值得一游！
M31****9449,2020/9/1,5,岛上交通挺方便&#x20;景点之前会有游览车&#x20;物价也不是很贵
M23****8428,2020/9/1,5,刘公岛岛屿比较大，景色宜人，带孩子去学习历史，激发爱国热情，整个岛屿商业氛围不重，坐电瓶车来了个全景游，不累，值得推荐，
M26****2379,2020/8/31,4,很好很满意很优惠！
右手插兜,2020/8/31,5,新码头有点远，上岛之后开始下雨，没能好好游览值得推荐，
请留在我的余生,2020/8/31,4,没啥好玩的，就是看看风景
_WeCh****739237,2020/8/31,5,值得推荐，体验很好，有趣好玩，景色不错，
伊犁朱元璋,2020/8/31,5,景色不错，值得推荐，
M31****0553,2020/8/30,5,值得推荐，景色不错，体验很好，景色特别美，海天一色，美到极致
186****1167,2020/8/30,4,景点设计不太人性化，感觉完全是个必须跟团的景点，否则根据景区内指示牌，你会累的不行还会漏掉很多景点。并且进去也没有人告诉你一进景区就要买电瓶车的票，不买中间买有的不卖有的会告诉你走下去很近，左边是啥啥啥，右边是啥啥啥，当你真的走下去了，你会发现体力都搞没了，完全不能再去其他地方玩，感受非常不好。
陪小Ya长大,2020/8/30,5,自然风光，有趣的景点少。管理不错
M46****113,2020/8/30,5,体验很好，景色不错，有趣好玩，值得推荐，
M51****800,2020/8/30,5,挺好的，方便快捷
lin****r21,2020/8/30,5,酒店位置非常好，离海边很近，紧靠一个公园。酒店前台很热情周到，提供了很多旅游信息。最赞的是酒店环境，非常适合拍照，但无奈照相技术不是很好。酒店顶层有个大露台，但入住的时候天下雨，只玩了一小会儿，天好的时候，在上面纳凉观景聊天，一定超级棒。体验很好，景色不错，值得推荐，有趣好玩，
雾里看花sxl,2020/8/30,5,景色不错，体验很好，值得推荐，有趣好玩，
_WeCh****919044,2020/8/30,4,体验很好，有趣好玩，景色不错，值得推荐，
四毛5656,2020/8/30,5,索道不错～景色可以～～刘公岛挺值得一玩的～～可以浪一天
M46****304,2020/8/30,5,体验很好，景色不错，值得推荐，
xiaojun1012,2020/8/30,4,总体上可以
M47****520,2020/8/29,5,很好，爱国主义教育基地
M25****2862,2020/8/29,5,不忘历史，缅怀先烈
M74****79,2020/8/28,5,值得推荐，景色不错，体验很好，
M42****9488,2020/8/28,5,体验很好，值得推荐，
TIAN JUN,2020/8/28,5,非常美丽的一座海岛，配套齐全，爱国主义教育基地
潘圆头,2020/8/28,5,景色不错，有趣好玩，今后还会去玩。
ailvyou006,2020/8/28,5,相当不错的景点景色不错，
刘公岛,2020/8/28,1,体验不佳，可玩性低，性价比低，一点也不好玩，就没几个景点，来回跑，累死了
刘公岛,2020/8/28,1,服务极差。问登船的服务人员哪条船可返航，非常冷漠的答复：不知道！问环岛游的女工作人员洗手间在哪里，眼睛也不抬的讲：不知道，只顾化妆。5A景区哦，这么差的软件！
M28****547,2020/8/27,5,岛很大，太热坐着游览车逛了一遍，主要就是看了博物馆还有动物园
M34****136,2020/8/27,5,景色不错，值得推荐，
浪浪王大爷,2020/8/27,5,很有教育意义
Lx航-,2020/8/27,5,景色不错，
道格拉斯虞,2020/8/26,4,景色不错，有趣好玩，
_WeCh****848435,2020/8/26,5,值得推荐，岛上熊猫还有纪念碑索道都挺好，值得游玩
e00****82,2020/8/26,4,爱国主义教育，景色一般。不是观光好去处，精神意义更大一些。
136****7850,2020/8/26,5,刘公岛不只是一个岛，是中国历史上很有意义的一个地点
136****8777,2020/8/25,4,景色很美&#x20;东泓炮台和甲午博物馆很值得一观
IreneWang,2020/8/25,4,景色尚可，教育意义教大。
豪奇,2020/8/25,5,景色不错，值得推荐，
an****j,2020/8/25,4,虽然是青岛特有的，但是整体没太多意思，属于去了遗憾不去也遗憾的点，有特色，但性价比不高
M16****047,2020/8/25,4,适合***国教育，学校游或者单位游。很多提公务员公文包的排队参观。甲午博物馆可以多呆一会。庆幸买观光车，又远又爬坡又无聊，腿累心累。低龄孩子去没多大意义。好多小洋楼最好开个小汽车??，或者有个自行车也好体验很好，有趣好玩，值得推荐，景色不错，
138****6537,2020/8/25,5,不错&#x20;景色优美&#x20;空气清新&#x20;值得参观游览
M42****925,2020/8/24,5,景色不错，有趣好玩，。
灰白1020,2020/8/24,5,体验很好，景色不错，有趣好玩，值得推荐，
葫芦仙儿,2020/8/24,5,景色不错，值得推荐，有趣好玩，体验很好，
峨边包拯,2020/8/24,4,体验很好，有趣好玩，
D87****65,2020/8/24,5,不错，很值
房牛娃,2020/8/24,5,景色不错，值得推荐，体验很好，有趣好玩，
M12****187,2020/8/24,5,有趣好玩，体验很好，值得推荐，景色不错，
年年有余2009,2020/8/24,4,刘公岛是一个历史底蕴比较浓厚的地方，对于老一辈老说，特别有情怀，对于年轻人来说，很有爱国教育意义。景区内有观光车，可以到达四个重要景点，其中炮台的景色最漂亮，上面还有习主席的亲笔题字
M24****7608,2020/8/23,5,下次还要去
_WeCh****917874,2020/8/23,4,景色不错，值得推荐，体验很好，
M33****2463,2020/8/23,4,一般吧&#x20;可能去的时候下大雨
b****s,2020/8/23,5,5A景区值得一去，深入了解甲午海战
王先生,2020/8/23,5,有趣好玩，值得推荐，体验很好，景色不错，
M63****46,2020/8/23,5,之前去过一次&#x20;很棒&#x20;这次带家人来&#x20;二次游览了
刘公岛,2020/8/23,1,观光车太差劲，到中午都停了，等二十分钟都不来一个车
刘公岛,2020/8/23,1,优点：景色优美，威海人热情好客，感觉很温暖。缺点：1.疫情防控期间，大量游客涌入安检大厅后，在安检口外形成聚集，管理人员疏导不到位，存在极大安全隐患；2.在岛上东泓炮台展室内发现一展板，标点符号标注错误，建议景点整改。
shangchun,2020/8/22,4,还可以，环境还是蛮整洁的，坐车游览五A景区，其实行程不远车费还是蛮贵的。景色不错，
M21****911,2020/8/22,4,很不错，爱国主义教育基地，很受震撼，处处都是日本人带给我们的血泪史啊
e18****62,2020/8/22,4,景色不错，
老刘,2020/8/22,5,爱国主义教育基地，景色不错，值得一游
M69****66,2020/8/22,5,非常好的地方
花花草草刘会永,2020/8/22,5,这次来威海。就是奔着刘公岛来的，因为这个岛是中国北洋水师诞生地，也是和日本发生海战的地方，都是历史遗留，我呆了一天还有英国殖民建筑，非常值得一游
_ceai****8635,2020/8/21,5,爱国主义教育基地
E20****70,2020/8/21,5,还是值得一看的，不管是出于对历史的铭记还是风景，都值回票价。上午的票比较合适，仔仔细细看的话一天，下午赶上退朝有一片漂亮的小沙滩，有螃蟹和小鱼，比金沙滩上贝壳多。下午最晚的船是六点半。
rose****g0319,2020/8/21,5,威海的必打卡地，冒雨去的。
M17****219,2020/8/21,5,体验很好，值得推荐，景色不错，威海干净整洁，空气很好。岛上工作人员态度很好，管理很正规。
_WeCh****299127,2020/8/21,5,爱国主义教育，不错
开心市民小张宝,2020/8/21,5,挺好的值得去
M58****187,2020/8/21,4,岛挺大的，景色很好，就是做的环岛车有一站司机没停站所以也没能去！
M24****5741,2020/8/21,5,上午8点整从酒店出发，开车10分钟到达轮渡售票处，买了索道往返票，健康码，口罩，测体温，完成后登船，在船尾坐的，去了甲板上看大浪，空中还有海鸥，若即若离的跟着大船飞行，实在太美。登岛后就是逛岛，向东中日甲午战争馆，博览园一圈逛下来，然后乘索道去旗顶山炮台，然后去定远舰走一圈，定远舰是根据原舰1：1打造，下来后记得一定要买观光车票，乘坐观光车游览，路太长了，景点比较分散，乘车好像40每人，观光车到站停，坐满人发车，几分钟一趟。潜艇也要去看看，单独门票20元。总得来说，很值得来一趟，很棒的景点！
300****603,2020/8/21,4,景色非常美，海边栈道也很舒服，时间少的话只去九丈崖和林海一南一北就行了。上岛船票有些贵…
_GBJ42****7180580,2020/8/21,5,好好好好好体验很好，值得推荐，景色不错，有趣好玩，
刘公岛,2020/8/21,1,非要塞满人才发车 排队要等的 带小孩子的 千万不要买这个 体验特别不好
M23****935,2020/8/20,5,值得推荐，体验很好，有趣好玩，景色不错，
_CFT0****5984,2020/8/20,5,体验很好，
M23****2883,2020/8/20,5,体验很好，值得推荐，景色不错，有趣好玩，
不靠谱的羊,2020/8/20,5,可玩性很强，不错的景区
携行王者53,2020/8/20,5,这是个非常值得去参观游览的景区，环境优美，乘船可让你想像海战中水师奋勇拼搏的场景
203****952,2020/8/20,5,值得推荐，体验很好，
PTU029,2020/8/19,5,景色不错，值得推荐，体验很好，有趣好玩，
哈特丘睿,2020/8/19,4,一般般，也就来一次
失控的疯子_61,2020/8/19,5,风景好！！！！！
M22****371,2020/8/19,5,景色不错，值得推荐，
_WeCh****37130,2020/8/19,5,威海特色景点，风景很美
M35****8264,2020/8/19,5,景色不错，值得推荐，体验很好，
M22****2070,2020/8/19,5,爱国主义教育基地景色不错，
M59****59,2020/8/18,5,如果到了威海应该去看看，是一次接受革命教育的很好体验，就是我们去时天气太热，影响体力。
M41****2810,2020/8/18,5,非常有纪念意义，带着孩子参加，所以选择了观光车，很多地方没去走，小孩子比较好玩景色不错，值得推荐，
138****0835,2020/8/18,5,值得推荐，体验很好，景色不错，有趣好玩，
138****2535,2020/8/18,5,景色不错，有历史内涵，适合爱过国主义和军事素养教育。
M55****210,2020/8/18,5,没有带身份证的可以在检票大厅换取临时身份证明!
M11****678,2020/8/18,5,历史意义比较重，地方比较大，景点分散，玩了差不多五个小时，也挺累的
M27****3791,2020/8/18,5,景色不错，景区设施
M29****4593,2020/8/18,5,有趣好玩，值得推荐，景色不错，体验很好，
韵运200512,2020/8/17,5,门票打折，77元一位。上岛后先参观了码头附近的甲午战争纪念馆的，博览园等场馆，满怀“勿忘国耻，发奋图强”民族情怀出来后，意外收获一个鲸馆，学到了鲸鱼的相关知识。然后买了60一位的环岛缆车，去了炮台，动物园和潜水艇。炮台很值得一看，地下是个炮营，弹库的展示馆。动物园本身没啥看透，但是动物园上方是个烈士纪念碑，必须去拜祭一下。意外的是，60远观光车票包含了潜水艇参观票（单买20元），最后回到码头，乘船回去。从早上9点半登船到下午2点半回到码头，一共用了5个小时游览，刘公岛是座爱国主义教育基地，值得一游。
M57****145,2020/8/17,5,值得推荐，景色不错，体验很好，
M46****602,2020/8/17,5,很不错的人文景点，值得一去！
_WeCh****34892,2020/8/17,5,景色不错，有趣好玩，体验很好，值得推荐，
M42****4053,2020/8/17,5,很有教育意义
M42****4898,2020/8/17,5,值得推荐，有趣好玩，体验很好，景色不错，
V勇者无畏V,2020/8/17,5,风光很好，非常开心。
威霆王子,2020/8/17,5,很好的景点，感受了一下爱国教育。
M24****3289,2020/8/17,5,一次不错的短途亲子游，景色不错，甲午战争纪念馆很好
卖萌的小萝卜头,2020/8/17,5,历史韵十足
M12****773,2020/8/17,5,值得推荐，有趣好玩，体验很好，景色不错，
_M15****7777,2020/8/17,5,导游讲解的很全面，仔细，让孩子们详细细致的了解了中国历史，体验很好，值得推荐，
M26****273,2020/8/17,5,景色不错，值得推荐，
M22****2039,2020/8/17,4,值得推荐，景色不错，
M39****451,2020/8/17,4,??????
大狗爱小猪,2020/8/17,5,挺好挺好的
138****4372,2020/8/17,4,就是一个不去不死心，去了也就那样的地方，甲午战争博物馆挺不错，孩子很喜欢
U44658****610038,2020/8/16,5,很好，景区很美，老人免门票
118****061,2020/8/16,5,景色风景好，性价比超高
M30****7863,2020/8/16,5,体验很好，有趣好玩，景色不错，值得推荐，
M12****210,2020/8/16,5,体验很好，景色不错，有趣好玩，值得推荐，
M91****08,2020/8/16,5,景色不错，体验很好，
138****0835,2020/8/16,5,体验很好，值得推荐，景色不错，有趣好玩，
M50****49,2020/8/16,5,体验很好，景色不错，
_WeCh****77225,2020/8/16,5,太合适了，便宜很多
swddjj_2006,2020/8/16,4,勿忘历史！
刘晓岗,2020/8/16,5,有趣好玩，
里格朗里个样,2020/8/16,5,去了好几趟还是喜欢去，景色美，环境美，但是码头外边那些个跑私家车的真是不敢恭维，抢着让你坐，如果不坐自己打了其他车他们还能跟着去找人司机的事，其实出了码头右手边往前不远就是公交站，下次我一定先坐公交车离开这个被黄牛包围的码头后再说，
M43****711,2020/8/16,4,值得推荐，
M22****8330,2020/8/16,5,景色不错，很有教育意义
zhjch1967,2020/8/16,5,有趣好玩，
hljal,2020/8/16,5,值得推荐，景色不错，
_WeCh****008676,2020/8/16,5,环境好，空气好。
银河梦,2020/8/15,5,威海是我最喜欢的城市，记得第一次来威海，一下火车看到那湛蓝的天空，干净的街道，湿润的空气，一下子就爱上了这个城市，最喜欢坐在滨海路的栏杆边看海，一望无际的海，让心感觉到自由，喜欢早上沿着滨海路散步，威海这个城市太让人有幸福感了，踩在软软的沙滩上，和爱的人并肩看夕阳，看夕阳下的大海，每一个镜头都透着幸福的味道，每一年都会抽时间来威海待一段，喜欢威海的每一个季节，喜欢这里的一切，很美～
M68****82,2020/8/15,4,景色还可以
zmargaret,2020/8/15,5,人文景观和自然环境都不错，而且环岛路程不长，适合暴走族，如果不喜欢走太多路，也可以乘环岛旅游车、或租迷你小电动自己开。岛上有不少小饭店，吃的比较贵，但份量挺大。刘公岛宾馆是岛上唯一的宾馆，由以前的军营改建而成。
M53****000,2020/8/15,4,外面存包的柜子不知道是被用完了还是没有开放使用，里面服务台收费5元每小时，不够人性化。里面景区很大人很多旅游团也多，带小孩或父母的还是建议坐观光车，60元&#x2F;人！景色确实不错！海水都是碧蓝碧蓝的！
M32****5334,2020/8/15,5,景美人美，环境很好，空气新鲜，正赶上下了点小雨，吹着海风很凉快，真好
Edgar,2020/8/15,5,刘公岛风景不错，需乘船上岛参观，炮台、甲午战争纪念馆都很有教育意义，在这一复兴的时代感受中国没落百年的开端，适合带小朋友来接受爱国教育。动物园开在岛上感觉不伦不类。抹香鲸标本很大，不错。值得推荐。
约翰威克斯,2020/8/15,5,威海&#x0A;刘公岛不仅仅是个岛，非常漂亮美观大方。
bonnieye_1982,2020/8/15,5,体验很好，整体景区很干净，环境优美，携程买的票使用又快又方便
刘公岛,2020/8/15,1,最差的5A景区，没有之一！管理超级混乱，工作人员一个个像大爷似的，节假日游客越多服务态度越差，码头排队没有工作人员疏导，没有指示牌，上了岛坐游览车靠跑靠抢，根本没有人维持秩序，景色很一般，一个破破小小的动物园，一艘老旧潜水艇，几个破房子，不论是自然风光还是人文景观都不配叫5A，想找虐的欢迎上岛
刘公岛,2020/8/15,1,就当是花钱坐船了 到了景点啥都没有 就看一些破铁大炮 可以去商英博物馆 太有意义了 最好自己一个人走 都是假人 就像阴曹地府走一圈?可玩性低，
138****2535,2020/8/14,5,景色不错，体验很好，值得推荐，好玩。
M26****6946,2020/8/14,5,打卡刘公岛～早上做船去到岛上，海风吹在脸上非常舒爽，还有海鸥在飞，岛上的建筑也非常古色古香??近代以来甲午海战的历史，承载着太多自近代中国人民的自强不息的抵御外国列强的民族奋斗历史，景色宜人，邓世昌像远远眺望着海边，仿佛在望着那艘致远舰～还有博物馆，潜水艇，英人别墅，动物园……有机会一定要再来打卡?
300****299,2020/8/14,5,值得一去的。
118****204,2020/8/14,4,景色不错，值得推荐，体验很好，
_m13****5792,2020/8/14,5,值得推荐，景色不错，
守护嘻哆,2020/8/14,5,记住历史，值得一去体验很好，
Linda2020,2020/8/14,5,国家5A景区，红色基地，景色独一无二!
ZY-doris,2020/8/14,4,还是比较推荐的，毕竟是历史、环境也还可以。
Kinginall,2020/8/14,5,铭记历史，发愤图强
M32****9754,2020/8/14,5,有趣好玩，
_WeCh****125271,2020/8/14,5,了解一个民族的庄严记忆，体会海岛的时代印记
Jennifer-liu,2020/8/14,5,有趣好玩，景色不错，值得推荐，
M34****0532,2020/8/14,5,去的那天很热，没怎么在岛上逛
M97****91,2020/8/14,5,景色不错，
M17****538,2020/8/13,5,威海市最值得去的景点，看甲午海战。
M22****5939,2020/8/13,5,爱国主义教育，一定带小孩去参观，牢记甲午战争历史，强国必须强军！勿忘国耻，发奋图强！支持***打造一支强有力的海军！
M29****8611,2020/8/13,5,有趣好玩，体验很好，值得推荐，景色不错，&#x0A;刘公岛值得去&#x20;爱国主义教育基地?&#x20;?&#x20;看定远舰?&#x20;当年最先进的铁甲舰?&#x20;清朝的腐败无能&#x20;才有了100年的屈辱
幽幽,2020/8/13,5,体验很好，值得推荐，景色不错，
M24****7166,2020/8/13,5,景色不错，体验很好，值得推荐，
203****808,2020/8/13,5,威海必去景点，没有之一。
停下脚步的自由,2020/8/13,4,在四岁的时候去过，三十一岁带着孩子又去了一次，感觉还不错。
zhe****009,2020/8/13,5,景色不错，值得推荐，
e29****96,2020/8/12,5,不错有景有人文就是时间有点赶，早上还起雾了耽误上岛的时间，威海的海水质量还是不错的，隔海相望整个市区。一段中国屈辱的历史，值得去纪念
M18****462,2020/8/12,5,相当好的旅游地
青岛大胡子斑马,2020/8/12,5,感觉超级赞的一趟旅行
翡翠项链,2020/8/12,5,一个见证历史的景点，风景秀丽。
M12****973,2020/8/12,5,刘公岛很适合溜娃。
