user,time,score,comment
M42****4898,2020/8/17,5,体验很好，值得推荐，有趣好玩，景色不错，
OWEN-YANG-1986,2020/8/17,4,总体不错，有旧时的生活，佛教&#x20;道教元素。有一个玻璃桥
320****057,2020/8/17,4,地方很大，大人孩子的娱乐设施很多，很好
威海华夏城景区,2020/8/17,4,"作为威海人第一次来华夏城，新建了高空玻璃桥搞活动，人很多，还好没太阳。里面有很多可以玩的娱乐项目，就是人太多了，不想排队。有免费的缆车可以坐到玻璃桥。玻璃桥没有想象中吓人，在桥上看下面的风景还是很美的～
                            
	                            
		                            "
女R3n_如花,2020/8/16,5,不愧是5A级景区真的太美了，拍出的照片像画一样
fox8848,2020/8/16,5,风景秀丽，遗憾的是没有演出了。有趣好玩，值得推荐，景色不错，体验很好，
威海华夏城景区,2020/8/16,3,"作为5A 景区，感觉不怎么完美啊，除了在大众点评上买票可以直接扫码入园的体验比较顺畅之外，其他各种糟心。1.正门口在施工，很大的工程，车子得停到老远，而且明明停车场已经满了也没个告示，大家不知情的还是在往里挤；2. 景区内没什么秩序，游览车基本靠抢，没有给游客排队的地方，华夏五千年的文明完全没法得到体现；3. 游览车的路线和方向也是比较随机，本来车长扯嗓子喊了半天是上山的，结果发现下山的游客更多之后就临时决定下山了，导致我们一开始上车的还得挤下去换车。而且，这种比较差的体验感会因为带着老小而X2；4. 有自动冰淇凌机，但是据说收了钱不出冰淇凌；5. 景区内部修葺施工的地方也很多，有的台阶连水泥都没有，只有砖头，小孩玩的滑梯底下就有工人在睡午觉，旁边还有零散的作业工具。总之就是个不够成熟的景区，需要完善的地方太多了。
                            
	                            
		                            "
亂乖 丫頭,2020/8/15,5,非常不错的旅游景点，尤其是演出，特别有意思，
威海华夏城景区,2020/8/15,2,"体验感来说，只值两颗星。
很多地方还在修缮中，不开放，但门票并未便宜，这一点不得不吐槽，进门处在修，还要自己步行进到大门处。
里面的设计内容太过单调，景点之间相隔太远，坡度太陡，对步行的人来说非常不友好。但观光车价格又太贵，30一位。
所有都是人工景点，这点近100块的门票，里面各项内容还要单独收费，玻璃栈道70，彩虹滑梯一次25，就连呐喊喷泉还要10块，观光车。。。体验式极其不友好的，这么贵的门票通常都是包观光车或者观光车象征性收10～15元。
唯一免费的也就是攀爬乐园，孩子们乐意玩会，除了这个就真的没有什么吸引力了。
这个地方性价比低，不推荐！
                            
	                            
		                            "
威海华夏城景区,2020/8/15,4,"一个还在建的大型公园，去的时候外面到处都在施工，感觉还没有完全建好，咋说呢，可能就是没有建好的原因，所以才会有转发免费游园的活动吧，下午4点进去的，工作人员说5点20清园，本以为会逛不完没想到挺快就逛完了，就一个感受，太热了，里面卖东西太贵了。
                            
	                            
		                            "
柳拂蓓蕾乐在旅途,2020/8/14,5,威海华夏城景区&#x20;&#x20;特别宏大，最适合游览的时间是3月到10月，这期间温度适宜，花也开了，山也绿了，环境非常优美。而且景区里面还有一些特色的民族表演，杂技、马术、武术、观音喷泉。不过，威海华夏城的雪景也是非常壮观的，有机会可以去感受一下。&#x0A;&#x0A;晚上的《神游华夏》演出也非常精彩。
wghshine,2020/8/11,3,不知道这个景区是怎么评为5A的
威海华夏城景区,2020/8/10,3,"交通很方便，门口停车场没修好，貌似还在建设新的景点，旁边是神游海洋世界和儿童乐园。游览车包含五个景点一人30元，8月31日之前发三天朋友圈免门票，玻璃桥一人70。有一个民俗馆就是夏园，禹王宫下面是人防纪念馆。不值得专门打卡，闲来无事可以过来。
                            
	                            
		                            "
_WeCh****00719,2020/8/9,3,景色一般，
M60****627,2020/8/9,1,团队检票口服务相当差，服务专业能力不足，我们团队全员实名制购票后有序进入检票通道，由于工作人员自己计数失误，愣是扣留我们一人要求补票，我们提供各种凭证资料不予理会，只凭借自己的计数为准要求补票，还说是我们里面混入了散客，现场入园人员并不多而且还是专门的通道，团队人数也不多都是自己同事，望相关负责人加强员工培训
威海华夏城景区,2020/8/8,4,"因为整个景观都是人造的，所以之前一直兴趣不大。这次正好有活动，转发三天朋友圈在8月31号之前都免收门票。参考了之前小伙伴儿的行程，买了一张30块钱的电瓶车票。这样就等于是花30块钱有了一次华夏城性价比还是比较高的。整体的布局装饰都非常好。各种亭台楼阁坐落有致的。每一个景点基本上都有一些让你觉得有意思的东西可以逛逛。基本上没有什么让人失望的地方。唯一的问题就是电瓶车的服务太差，很多景点都没有去到。旅游线路不是很明确。所以想来带小伙伴儿一定要先做好攻略。要不然容易被电瓶车糊弄，没走两个景点就下山了。希望再来的时候可以修葺得更好。。就酱。。喵。。。
                            
	                            
		                            "
M23****4390,2020/8/7,4,还不错八，景色还好，就是玻璃栈道不怎么刺激，没有想象的那么好
M45****265,2020/8/7,3,体验一般。
romanlchen,2020/8/6,3,我觉得这个景点比较坑
威海华夏城景区,2020/8/6,1,不提醒客户，网上购票要一小时后才可以入园
碧玉无瑕,2020/8/5,4,景色不错，
威海华夏城景区,2020/8/5,5,"嗯嗯，这个华夏城真的超级大，玩起来好累好累不过第一次去威海，感觉这个城市真的好干净整洁，随时都能感受到海风的清凉，超nice。和大学同学一起玩了一个一起游，虽然很累，但是很开心。里面的超级大的观音真的是震撼到我了。Nice！
                            
	                            
		                            "
威海华夏城景区,2020/8/4,3,太差！门票价格很高，里面还没什么景点可玩，园中园还要买票，太坑啦
威海华夏城景区,2020/8/4,5,从一块废墟在几年里能做到这样算不错的了，每年要维护，景区庞大的开支，疫情期间无疑是最大损失，深知不容易，本来纯景区就不挣钱，愿你们越来越好，多考虑顾客体验感，这样会走的更远
威海华夏城景区,2020/8/4,3,"交通：
叫了快车过去的，跟着导航开停在停车场，下来的时候还以为走错地方了，因为正对面在建新项目，一片狼籍，全是沙石，很不好走路。景点应该是威海市民有优惠政策，转发朋友圈连续三天好像可以免票233

景区内很多地方还在开发，游乐设施也不多，感觉主吸引力就是5D玻璃桥，但是从景点（春亭）算是玻璃桥的开端，走到桥的尾部算是景区出口了，那买了游览车的岂不是很不合算。
买了30/位的游览车，应该是从民俗馆-文化谷-春亭-太平禅寺-大禹宫-很多游乐设施的地方，这一条线路来的。推荐买游览车，毕竟依山建的，道路坡度蛮厉害的，蛮累的。
司机都很好，问他们还会介绍有什么好玩的。好像晚上还会有表演秀，我们是中午去的，大概玩了三个小时就走了。司机会直接送到景区出口，这一点还是很好的，省去走到?这一段路。
                            
	                            
		                            "
威海华夏城景区,2020/8/4,4,"威海华夏城
之前去威海出差
搜了个景区就过来逛逛
里面很大很大 内部比较空旷
我觉得年轻人来会觉得无聊吧
我们来的时候人并不多 约等于没什么人
在里面瞎逛 还挺累的
前提我们还坐了摆渡车
里面有马术表扬觉得一般般
图一的观音到点会有喷泉表演 
是我觉得景区里最值得看的
                            
	                            
		                            "
壹次心,2020/8/3,5,挺好的&#x20;很大&#x20;各个景点也有一定特色&#x20;来威海可以逛一圈的
威海华夏城景区,2020/8/3,3,"威海华夏城名声很大，且是个五A景点。这是去威海专程去了一趟，总体感觉，失望！华夏城的牌楼确实很大，但园内外的新建和改建的工程让人视觉效果很差，。整个园很大，到处在改建，沙尘飞扬。宣传广告中很大卖点的观音像兜了一圈也没看到，很多游客都在找，也没看到。不知道这景点是如何评上五A的。同去的朋友拍了几张公园变工地的照片发相关网站了，我也不好意思再发工地照片了，公园也不易啊。但五星好评是没有啦！
                            
	                            
		                            "
威海华夏城景区,2020/8/2,1,人造景点，一点意思也没有，后悔在这里浪费了半天时间
M22****4674,2020/8/1,3,感觉太一般了，不值这个价格
威海华夏城景区,2020/8/1,5,"重新升级改造之后的华夏城感觉多了很多的游玩性趣味性 华夏城是废弃矿山改造而成的5a景区 本来有很多的人造景观 很多亭台楼房像江南 如今的玻璃桥和滑道让各个年龄的人都能享受到游玩的乐趣 还在建设一些建筑 相信以后还会去的
                            
	                            
		                            "
威海华夏城景区,2020/7/31,4,景物一般 因为在装修 但是威海人超级好的！！！游览车的大哥们！！！棒棒
_WeCh****683554,2020/7/30,1,80元门票，30元电瓶车。号称5A景区（评级标准参照什么？）一身尘埃，到处在修建。电瓶车没时间表，你问什么时候开？司机曰：再等等，不会为2个人开…走过千山万水，从未见过如此牛的景区！
M55****904,2020/7/30,1,这里确实不值得花钱进来玩，基本没有什么特别的地方，都是现修还没修好的地方。表演和观音也没有。带坐电瓶车一个人一百多，山顶就是光突突的，太坑人了？性价比低，景色一般，体验不佳，可玩性低，
威海华夏城景区,2020/7/30,5,交通便利！停车还不收费！就是停车场在装修！ 路上好多灰尘！
威海华夏城景区,2020/7/30,1,人造景点尚在建设中，怎么通过5A级？不值游！门票80；电瓶车30；没有时间表。问司机何时发车，答：等等。过去10分钟，问何时发车？司机答：再等等…
M58****392,2020/7/29,5,景色不错，有趣好玩，值得推荐，体验很好，
威海华夏城景区,2020/7/29,4,"交通：
从青岛出发坐动车到达威海站
出站以后选择的公交 50分钟左右
坐公交下车后需要走1.2公里左右
提前在网上订的景区的票 80元一张 
入园前给工作人员提供就可以
推荐理由：
拍照不用滤镜的景区
景区逛需要2个小时左右 
出门坐车便利
要记得穿运动鞋 走路不累
防晒衣也要准备一个 真的很晒
tips：
除了热没别的 景色壮观美心情放松
                            
	                            
		                            "
威海华夏城景区,2020/7/26,4,"短期闭园以后重新开放的第二天去的，本以为人会很少，却发现人超级多，才知道微信发朋友圈可以免费领门票，可惜活动已经结束了，我倒是正经买票进来的。园内是多组仿古建筑群，还有玻璃栈道和一些现下热门的娱乐项目，山顶的工程都还没有完工。就个人来说感觉一般，但是把荒山矿坑变成绿植满山，这个概念非常值得点赞。
                            
	                            
		                            "
奇洛柳宗元,2020/7/25,1,这里据说是5A景区，去了之后发现：1.去景区和景区里面都在修路，路上全是土，公交站停用，需要提前下车，回去做公交需要到下一站，这些都需要问，景区没有任何提示。2.景区里游览车和行人混行，都是人造景点，好多景点还没有修完。3.景区里面缺乏工作人员引导。4.游览车的司机都是大爷，从来不着急发车，先慢慢地慢慢地给你检完票再慢慢地慢慢地发车、开车，满员才开车哦。到了山顶，大家都在等车，来一辆都抢着坐，不知道多调些车来，就知道让大家挤挤挤，还是疫情期间哦，打电话投诉回复说我们就是这样。太厉害了，这就是5A景区呀！
威海华夏城景区,2020/7/25,4,"最近华夏城在做活动，转发朋友圈三天，威海市民可以免费入园，新建的项目玻璃栈桥也开始可以玩了，但是玻璃栈桥每人得再交50元，园里的风格很适穿汉服拍照哦！好多小姐姐都穿的汉服来，有的有专业摄影师，有的自拍，意境很不错！
                            
	                            
		                            "
威海华夏城景区,2020/7/24,1,"去威海游玩，听朋友说，华夏城是新建的一家景区，抱着期待的心情去游，结果，大失所望，玻璃栈道一般，玻璃碎声音太假。彩虹滑道管理混乱，售票没有完整的体系，而且要让游客自己去拿道具，才能游玩，一些设备设施没有完善，不建议去。
                            
	                            
		                            "
威海华夏城景区,2020/7/23,1,"听别人说威海当地人30还是40？外地的都80、90？，这是什么操作？？？歧视外地人吗？这这一下让我没有去的欲望了请给个合理的解释，对此行为我表示严重不满
                            
	                            
		                            "
威海华夏城景区,2020/7/22,1,"一星都不想给。可能耗费巨资建成，为了平衡收支所以5A级景区。首先yq期间没有演出！！除了演出这里真的没什么景点人文景观之类。而且从03年至今仍未建设完毕，景区全是土丘，工人，卡车，垃圾。景区也没有景点观光车站点明确的指示牌。很多经典额外收费。拔草被骗……
                            
	                            
		                            "
威海华夏城景区,2020/7/22,4,"体力不好的建议坐观光车 
估计都建好了会更好玩
不少项目我都不敢玩 太刺激
注意问好方向再走 玻璃桥那里单向通行 单向 单向！"
威海华夏城景区,2020/7/22,5,"很棒的地方哦，假期有时间可以来转一下，这里很多人估计都没有来过吧，国家级的景区哦，有玻璃桥，很多网红来这边打卡的，真的赞，大家都来看下吧，环境也不错，景区的工作人员也很热情，不错哦你这都来吧都来吧）
                            
	                            
		                            "
威海华夏城景区,2020/7/19,5,听碰见接受说这里不错，冒雨来游玩，挺好的喜欢这里建筑风格
旅游家庭,2020/7/14,5,还是不错的
温若秋,2020/7/7,5,景色不错，体验很好，值得推荐，有趣好玩，
威海华夏城景区,2020/7/1,5,"带宝宝去环渤海自驾游，威海必打卡的景点没有之一！宏伟气派就不用提了，在自然形成的山脉上建起了富有历史感的亭台楼阁，由于孩子太小，爬上爬下实属难为她了，这种景点必然很累，为美景震撼，孩子中途还要午睡，晚上也不能睡得太晚，所以表演都没看成，甚是遗憾！
                            
	                            
		                            "
M33****5204,2020/6/11,5,很满意景色不错，值得推荐，
_WeCh****110612,2020/6/4,5,有点破啦，以前去过一次，感觉设备都老化了，没啥玩的，还很远
霸王老虎,2020/6/4,5,值得大家去欣赏一下的地方，环境优美
M56****980,2020/6/3,5,华夏城里景色不错，演出也很棒～
威海华夏城景区,2020/6/3,4,还不错啊 挺好的啊 可以试试去的啊
时尚宝贝9009,2020/5/26,5,超级无敌好喝好玩又好吃的地方就是这么任性
M23****9022,2020/5/25,5,这个地方值得拥有哦好吃好玩又好看
M24****8573,2020/5/25,4,一个很大的公园，有厚重的历史文化感
常来常往,2020/5/15,5,威海，全球最适合人居住的城市之一，太厉害了
哈喽168,2020/5/15,5,环境还可以，服务挺好的，整体感觉还不错
M39****5696,2020/5/15,5,环境还不错，服务也可以，感觉还是不错
郝太太520,2020/5/6,1,华夏城正在装修、去的时候也没什么玩的、转了一圈就走了
NICKYOUNG.,2020/5/3,4,景区很不错，适合周日带着孩子来。
威海华夏城景区,2020/5/1,5,演出活动拉开帷幕，表演技艺精湛，互动活动棒棒哒
威海华夏城景区,2020/4/30,5,"最近没出去玩，很是怀念出游的日子，扒拉出来了老底，欣赏一下，一就点评一下，威海的旅游景点除了刘公岛，就是知名的华夏城。白天有风景晚上有节目，对于旅游的人待上一天，看看这个些美的建筑还是很养眼的，希望疫情早点过去，大家都能好好出来散个心。
                            
	                            
		                            "
M22****3363,2020/4/29,4,华夏城也是当地朋友推荐来打卡的，它原来是矿坑，经过改造，现在园区有古建筑，山水，海洋馆，还有大型游乐设施，真可谓包罗万象，什么都有，十分齐全。
海鸥欢歌,2020/4/21,5,威海华夏城的夜场表演很棒！值得去看，晚上八点以后可以看，欢众在一只船上而表演者借助公园的假山和许多的道具，各种表演非常生动！很不错！
130****8760,2020/4/13,5,值得玩一下噢
威海华夏城景区,2020/4/12,5,"整个景区干净无比，花花草草都整整齐齐，确实佩服，游客都驻足拍照，无人触碰，就应该倡导这样的文明观景方式《神游传奇》各种创新创意，将自然景观与人文景观相结合，观众乘坐会跑的移动式看台可以欣赏到水、陆、空全方位的演艺，令人震撼，还有其他各民族的风俗表演，虽然下雨没带伞，但心情依旧美丽！
                            
	                            
		                            "
威海华夏城景区,2020/4/11,5,"在威海呆了这么久，终于打卡了华夏城，当第一次站在华夏城门口的时候真的被震撼到了，超级大的大门，非常恢宏，那天天气也非常好，景色特别好看，走到哪随手一拍都很美，华夏城离威海站非常近，公交车就几站地，打车也就起步价多一点点，交通方便毫无压力，交通便利，景色优美，文化韵味浓厚，是到威海游玩的必去之地了。
                            
	                            
		                            "
威海华夏城景区,2020/4/10,4,"第35站—威海华夏城

麋鹿带你走遍祖国大好河山的山山水水

我们一起去看世界吧！

——————————————

地址：山东威海市华夏路1号

门票：80，表演费用另算。

推荐理由：

威海华夏城更像是一个人工打造的4A级景区，给我总体的感受就是：如果不了解文化的，看不懂，晚上来看表演，还是值回票价。

这座华夏城，更像是一个大公园，大园子
里面基本上就是一些反古建筑，还有亭台楼阁、流水，白天来转转，当逛公园了，还是得听导游的讲解，讲华夏文明，不然自己逛会很快。

tips：
最主要来这里的还是晚上会看一个大型演出，
华夏文明表演，是在一艘船上表演，一次只能容纳200人观看，还是非常震撼，全3D式感受，表演非常震撼。
                            
	                            
		                            "
菜籽没油,2020/4/8,5,非常不错的景区，有海洋馆，还可以看演绎，爬爬山，看看风景，都是非常不错的项目，特别适合全家出游，停车场也特别大，停车方便，而且还是免费的
威海华夏城景区,2020/4/2,4,"去年夏天一日游去的威海华夏城，里面真的很大，一定要做景区游览车，不然会很累，里面景也不错，适合拍照，有些表演啥的，如果做游览车，都能准点看着，还不错，可以去玩玩……周边我记得没啥吃的，都是些全国统一的小吃……
                            
	                            
		                            "
那小子真坏l,2020/3/19,4,还算可以吧！比较适合成人，
威海华夏城景区,2020/3/17,5,"回忆起华夏城！位于美丽的海滨度假城市威海，它是以展示东方古典文化为主的～大型生态文化景区。
华夏第一牌楼，选用了仿明清牌楼的古建筑形式！巧妙的吸收了南北古建筑的精华，蕴含浓郁的东方古典建筑美，和现代时尚的设计元素相结合。是特别值得游玩的景区，景色美的让人陶醉！是中外朋友理想的旅游度假胜地。
它的美让人一饱眼福，深深的印在脑海里，难以忘怀。
                            
	                            
		                            "
123456AGG,2020/3/12,5,很不错的一次游览，山不高，也不累，人文景观跟天然景观并存，挺不错的地方。
_WeCh****452596,2020/3/11,5,景点很不错，还有表演很精彩
威海华夏城景区,2020/3/2,4,晚上去观看演出全是外场真人表演，超级震撼，还能看到前面的山
威海华夏城景区,2020/3/1,5,"来这里是为了看晚上的演出，演出很有名很精彩，白天在这里逛逛也真的很不错呢！景色绿化都很好，当地人也非常热情，让我印象非常好，有很多的小吃也有小孩玩的小型游乐场，因为这里还挺远的，来一趟就把这里 ，海洋世界，演出一起看完，一个白天一个晚上就这样过去了，很好很喜欢！
                            
	                            
		                            "
川那边,2020/2/28,4,威海华夏城东临威海火车站，是一座展示东方古典文化为主的大型文化景区。在华夏城，你可欣赏气势宏大的圣水观音音乐喷泉表演，或在尽显南北古典建筑元素精华的仿古展馆“夏园”中漫步，还可以观看精彩的杂技、马战、武术表演，而晚上的大型山水实景演艺《神游华夏》绝不容错过，定能震撼你的心灵
威海华夏城景区,2020/2/28,5,"——————————————————————————
??????? 威海华夏城景区，位于美丽的海滨度假城市威海，是以展示东方古典文化为主的大型生态文化景区，也是华夏文旅集团从2003年伊始历经10余年修复威海龙山的44处矿坑，将环境治理与旅游开发相结合的重要成果，历经“愚公移山”、“凤凰涅槃”式的艰苦卓绝。
??????? 现建成于各个采石场上的景点各具特色，有最全面展示尧舜禹时期历史文化的禹王宫，集中展示胶东民俗特色的夏园；有在矿坑里打造的地下工程——威海人民防空教育馆，矿坑上面覆土绿化，矿坑下面游客参观；有依照矿坑地势而建的中国跨度最大的华夏第一牌楼、世界独一无二的三面圣水观音以及杂技、马术等丰富多彩的传统演出。
??????? 华夏城内部分了许多小部分，各个环节相互连接，其中，很多带威海本地特色的物件和传说。华夏第一牌楼、夏园、禹王、三面、圣水观音、威海神游海洋世界等是华夏城著名景点。
——————————————————————————
?Tips：
门票：?98元
景区开放时间：??8:00-17:30
地址： 威海市环翠区华夏路1号
交通：35路南环、35路外环、49路、50路、58路、92路到达。
                            
	                            
		                            "
威海华夏城景区,2020/2/28,5,"?威海华夏城景区?
愿疫情早日结束，众志成城，共渡难关。
听从国家号召，宅在家，整理老照片的每一天～华夏城是我去威海用了一天时间单独去玩的一个景区，里面的景色很美，有很多知识可以学习～华夏城很大，去之前要做好攻略～
                            
	                            
		                            "
威海华夏城景区,2020/2/27,4,"又get了一个5a景区，它家晚上的360℃的表演炒鸡棒的，去了一定要看，所以最好不要早上去，下午进去玩，晚上看表演，总之我觉得它家这个比印象系列好看很多，特别震撼。据说那个用了几吨的水，而且山上雕刻的也非常逼真加上灯光效果简直了。
                            
	                            
		                            "
威海华夏城景区,2020/2/27,5,"交通位置：很适合跟着家人自驾游啦，就在环翠区华夏1路，很好找。

推荐理由：华夏城真的好漂亮，特别是这个季节，只是遗憾没有很多的时间去好好逛一逛哟。
如果来威海，建议看一下海洋馆5d的表演，还是蛮有纪念意义的，印象很深刻
                            
	                            
		                            "
威海华夏城景区,2020/2/25,4,"威海的华夏城
交通：
交通便利，自驾.打车.公交都可以到

推荐理由：享受海风，去海里玩，看一看渔家生活享受一下大自然的鬼斧神工，上附近吃顿海鲜，好的地方就要好好拍照，看一看船出海的样子简直是一种享受，希望疫情好转
                            
	                            
		                            "
海洋芋,2020/2/19,0,威海华夏城景区（AAAAA&#x20;）&#x0A;最大的亮点，观众席是一艘大船，会跑，360度转观演！&#x0A;&#x0A;隶属于华夏文化旅游集团股份有限公司，位于美丽的海滨度假城市威海，是以展示东方古典文化为主的大型生态文化景区。&#x0A;《神游华夏》是华夏城景区的灵魂之作，由山东省旅游局与威海市人民政府联合打造，威海华夏城旅游集团与中国著名大导演赵安倾力打造的一场室外实景旅游常态演出。演出通过《开天辟地》、《寻祖溯源》、《天地和谐》、《世外桃源》、《九州风情》、《龙的传人》、《太平盛世》七个篇章及七个真山真水的舞台变换，深度展现了博大精深的华夏文明。后羿射日的坚忍不拔，嫦娥奔月的美轮美奂，大禹治水时山洪暴发、火山喷发的雄伟壮观，世外桃源的碧波荡漾、小桥流水，龙腾虎跃的宏大气势，太平禅寺前的盛世繁荣，一幕幕实景大戏浩瀚拉开，观众坐不离席就可以欣赏到水、陆、空全方位360度环绕的跨越时空的精彩演艺。&#x0A;按优先座位票大概分:390元、349、249、160&#x0A;济南、淄博方向：济青高速→潍莱高速→同三高速→烟威高速至双岛高速收费站→世昌大道→青岛路→华夏路→华夏城（出收费站后行程约20分钟）&#x0A;　　烟台方向：烟威高速至双岛高速收费站→世昌大道→青岛路→华夏路→华夏城（出收费站后行程约20分钟）&#x0A;　　青岛方向：青威高速→威海收费站→市区方向至青岛路→华夏路→华夏城（出收费站后行程约10分钟）&#x0A;威海市内交通指南自驾车线路：&#x0A;　　经区火车站方向：向北直行至华夏路，沿华夏路向西直达华夏城景区（车程约5分钟）&#x0A;　　市区海港码头方向：沿青岛路向南直行至华夏路，沿华夏路向西直达景区（车程约30分钟）。&#x0A;　　高区海水浴场方向：沿沈阳路向南至环山路，沿环山路行至华夏路，沿华夏路向西直达景区（车程约30分钟）。&#x0A;公交车线路：&#x0A;　　35路车凤林发车，行经蒿泊、火车站，至华夏城景区。&#x0A;　　58路车海上公园发车，行经火车站，至华夏城景区。&#x0A;　　49路、50路车华联商厦发车，行经大润发，至华夏城景区。&#x0A;威海华夏城到威海汽车站、火车站、轻轨总站仅1分钟车程，到黄金海岸仅2分钟车程，到威海国际机场也仅30分钟车程（仅供参考，可导航实查）
M22****9646,2020/2/13,5,很不错，景区挺大，景色很美，晚上演出也不错，挺适合全家一起去玩儿的！！挺好，交通方便，服务设施也不错，总之还是挺值得去玩儿的！
威海华夏城景区,2020/2/13,5,"威海卫说起威海就想到这个词了  像大连  青岛  日照  威海 这些地名第一时间就让人想到海   标准的海滨城市  这个华夏城位于威海的华夏路  是一个斥巨资建造的大型文化产业园   一直在扩建完善中  里面牌坊楼阁亭台 湖泊石刻项目二三十个  融合南北各种文化因素.还有表演等等不过是一个人工仿造的建筑群拍照不错
                            
	                            
		                            "
M56****980,2020/2/11,5,华夏城内景色宜人，还不错，可以看演出～
M23****783,2020/2/11,4,总体还算可以
威海华夏城景区,2020/1/29,5,"还是九月份的时候去的，感觉景色比想象中的要美，但是嗯是一个适合看景的地方。吃的玩的地方并不太多，景色既有江南的委婉，又有北方建筑的明朗。空气特别好，总体来讲还是很不错的，很值得一去。如果喜欢景色的大朋友，小朋友们可以去那儿玩，如果是喜欢吃喝玩的话，我建议还是去西安古城一类的地方，或者是四川本人可能比较贪吃，更喜欢这两个地方。
                            
	                            
		                            "
M43****292,2020/1/24,5,整体还不错
D06****54,2020/1/22,5,帮朋友订的&#x20;可以
威海华夏城景区,2020/1/21,5,"华夏城位于美丽的海滨度假城市威海，来到这里没怎么逛，就看到好多人往上走，准备看表演，我们这次来主要也是来看实景表演的，一直听朋友推荐，这次来感受下这种身临其境的感觉，太壮观了，映像比较深的是愚公移山和凤凰涅盘。
                            
	                            
		                            "
海鸥欢歌,2020/1/20,5,威海华夏城的夜场不错，360度旋转大木船在观赏表演时没有任何感觉，但结束时却发现已经转了一圈，表演精彩，夜晚华夏城充分利用了公园山石树木，配上水流，灯光，宛如身临山涧，再加入杂技，更让人流莲忘返！虽然三种票价都不便宜！但值得一看！
320****058,2020/1/19,5,好，很好。
博乐彬公爵,2020/1/15,5,夜景漂亮，古香古色，没看表演，有些可惜
陆地渔,2020/1/15,5,服务很好!
_WeCh****733413,2020/1/13,5,不错！！！！！！
_WeCh****979085,2020/1/12,4,感觉很激动，还不错
天涯无及,2020/1/9,4,停车还算方便，人不多&#x20;门票小贵，几场免费表演和三面观音喷泉还不错。景区不小，走一圈几乎要3个小时左右，不坐景区车全程下来有点累。
威海华夏城景区,2020/1/8,5,"夏天带着几人去的，票在网上提前定好，很方便入园。
入口大门很气派，很适合拍照留念
刚进去有个小瀑布，右侧开始游玩
比较懒，选择花钱坐电瓶车，电瓶车每个景点都会停，夏园，文化谷，地震馆都不错，但是我认为最好看的是三面圣水观音，看到升起的那一刻，感觉值了。
总体，游玩的很开心，老人孩子都喜欢。
                            
	                            
		                            "
信心主宰生命,2020/1/4,5,好。。。。。。。
威海华夏城景区,2020/1/3,3,"旅行社安排的行程，占地面积很大，应该是政府重金打造的综合性景区，除了海洋馆有些乐趣外整体上略为空洞没什么内容，照片拍摄性也不高，唯一想拍照留念的景区门头还被导游煞有介事地安排，团友们一个个跟小学生似的依次在指定区域站立被拍照游览结束后统一去指定地点花20元钱取六寸照，操作方式令人反感吃相难看，本来景区就是靠团队冲量，弄得游客尊严被贬，结果只会不欢而散。
                            
	                            
		                            "
威海华夏城景区,2020/1/2,5,"难怪叫华夏城，有点大！感觉就是一个漂亮的公园，虽然听起来有点像深圳的锦绣中华，但还是有点差距，人工痕迹实在太明显，比如那座观音像，很大，金霍霍的大
里面有些园林建筑，也是后来的，还算有点风格
几场演出都没看成，也不知道咋样
                            
	                            
		                            "
M56****309,2020/1/1,3,比较一般，再也不想去了
M28****547,2019/12/31,5,演出很震撼，值得一去
威海华夏城景区,2019/12/29,3,"一个典型的文化旅游景区，建造的时候比较早，景区里没什么人，基本就我们一个团的游客，仿古的建筑景区，主要还是体现一些当地特色的文化风情，但又不知道为啥，仿古街区里没有任何商户开门，更别说NPC了，晚上据说是有演艺但时间问题也没看上，总之没啥意思吧。
                            
	                            
		                            "
威海华夏城景区,2019/12/29,5,"你来山东旅游，一定要来威海，来威海旅游一定要来威海华夏城，这里有精彩文艺表演，还有很多主题方面景点，让你一定不虚此行。上次来的时候是4月，不是旅游旺季，玩起来的酷我体验感好，不会拥挤，会推荐朋友去，真的非常棒！！
                            
	                            
		                            "
186****7369,2019/12/22,4,还不错吧，虽然不少是人造的，但也值得去看看
M23****0852,2019/12/22,5,景点门票价格有些贵
M27****142,2019/12/21,5,挺美的&#x20;&#x20;&#x20;景色不错&#x20;&#x20;有古色古香的味儿
威海华夏城景区,2019/12/21,1,总体一般，买票窗口太少。缺少人性化设施
威海华夏城景区,2019/12/19,4,"没有特别推荐给外来的朋友，因为我自己一般情况不是很喜欢这类后搭建的景点。除非是有自己的独特之处。

不过华夏城的表演还是不错的。也不是什么寒冬腊月的，大家各自抱着棉袄和被子，看得津津乐道的。

偶尔网上会有一些市民团购活动，有时候还比较实惠。演一次是挺喜欢挺耗成本的，我在其他城市也有看过类似演出。但是经区的那部分门票如果再便宜些，我可能会考虑带朋友先转转院子而不是直接去看个演出就离开~~
                            
	                            
		                            "
水善流,2019/12/18,3,升级改造中，12月5日，停止运营。待来年春暖花开，华丽转身，迎各方宾客。中国最大的牌楼，飞檐翘角，气势宏伟，还有对称美。
134****9084,2019/12/17,5,演出场面比较宏大，而且都是中国传统文化中的故事，非常喜欢，那天晚上还下起雨了，景区还给大家发一次性雨衣，贴心服务，咱一下！
威海华夏城景区,2019/12/16,5,还是夏天的时候去的，景区很大，人很少，有分时段的表演，景区服务还挺单位的，不过都是人造的，但还是挺值得去溜达一下的
M28****7290,2019/12/15,5,购票方便，玩儿的愉快。
M14****841,2019/12/13,5,好哈**哈哈
