user,time,score,comment
烟台南山旅游景区,2020/6/29,5,"来龙口必来的景区 南山大佛 风景优美 建议一定要坐观光车尤其是夏天 景区很大 景点也很多 走的话确实会很累 观光车只能到大佛下面 需要自己走上去 在另一面还有一百度的玉佛非常宏伟 一定要看 景区很大起码要做好半天或者全天游玩的准备
                            
	                            
		                            "
_WeCh****80698,2020/6/24,5,南山大佛可以去走访下，建议入住烟台莱山区，距离养马岛比较近，还有很多吃的，性价比高点的还是亚朵酒店（迎春大街那个）
烟台南山旅游景区,2020/6/24,1,比较失望，开放的景点越来越少了
烟台南山旅游景区,2020/6/23,4,"烟台龙口的南山大佛景区，个人认为这里的主干骨和江苏无锡的灵山大佛挺相似的，步行，登高，拜佛，基本是相同的套路。就是没有华丽的＂梵宫＂。
人不算太多，景也还算不错，取了＂福如东海 寿比南山＂的美好寓意，挺好的一个景点。
                            
	                            
		                            "
烟台南山旅游景区,2020/6/23,5,"带着爸妈自驾游，烟台龙口南山旅游景区5A级景区，如果你想游览整个景区，那一定要在已经景区的地方买电瓶车的票，因为这里景点很多，景区非常大，走路会用时很长。这里最值得看的就是南山大佛，是世界第一锡青铜铸的，大佛高38.66米，重380吨，坐北朝南，非常壮观。
                            
	                            
		                            "
凯风啊,2020/6/20,5,很好玩，孩子很喜欢，也不累，全程有车
璀璨无限,2020/6/20,5,景区体验很不错，环境很好
M56****690,2020/6/14,5,值得推荐，体验很好，景色不错，有趣好玩，
落雨尘烟,2020/6/14,5,环境很好，干净卫生！
烟台南山旅游景区,2020/6/11,5,"一路好风光好山好水好地方，佛前拜一拜，求个平安喜乐！希望梦想成真，但行好事，莫问前程！愿好人一生平安努力的青年终能遇良人相伴。
有机会再回来还愿！"
烟台南山旅游景区,2020/6/8,5,"打卡南山大佛旅游景区
 位置在烟台市龙口区，南山寺的建筑地面积很大，远远的来到这里就可以看到挺立在巅峰的佛祖神像，近看非常的壮观，他们有两个门售票口，相隔的也非常的远，这里还有很多寺庙神像建筑，还有个很大的高尔夫球场，值得出来游玩。
                            
	                            
		                            "
烟台南山旅游景区,2020/6/7,5,"因为女朋友是龙口的，几乎每年过来都会来看南山大佛，全亚洲最大的**坐佛，第一次来的时候，那天佛光普照，我爬完365个台阶，觉得佛祖在看着我，我没在意，出门基本不拜佛，但是太灵了，摇号5年没中，第二天早上7点就收到支付宝的信息了，第二年我去还愿，佛祖就没在看我了。
                            
	                            
		                            "
烟台南山旅游景区,2020/6/2,3,"五Ａ景区，期望非常高。门口停车位并不很多，现在只30%的流量已经停满了。里面道路很平整宽敞，很适合散步，但有的地方坡度较大，不适合老年人。大佛下面有360级台阶，到顶上可以俯瞰整个南山地区。大佛是世界上最大的铜质坐佛，但看上去很单薄的样子。正赶上药师佛现世喷泉表演，没有什么特别。景区内除了大佛和庙之外没有特别的景点，有些地方山上的小景致走走还不错，但不适合老年人。总的来说如果作为日常散步的公园是不错的，但专门跑到龙口买100多元（现在80元）的门票是不合算的。
                            
	                            
		                            "
烟台南山旅游景区,2020/6/1,5,"母校所在地……龙口
南山大佛是必需去的地方～根据去游玩的朋友说法有绕着大佛走了一圈～带来好运哦
站在高处向下眺望的那一刻感觉心情真的很好，所有的烦恼和烦心事都被遗忘了
环境很好，旁边是热带植物园，可以同时去逛逛～
                            
	                            
		                            "
烟台南山旅游景区,2020/5/30,5,大佛很高，法力很高，拜拜保平安
M40****2707,2020/5/28,5,值得推荐，景色不错，
烟台南山旅游景区,2020/5/28,5,"带着老太太自驾游，今日打卡烟台市“南山旅游景区”，这可是5A景区啊。70岁以上老年人免票，现在的成人票价是80元每位（原价120），不是周末和节假日，游客超级超级少，景区很大，要想全部景点都看遍，那就必须花钱座环保车25元每位，因为有的景点间距比较远。景色还是很不错的，大佛的效果也很震撼，感觉是因为疫情的原因，现在的人气不太旺，所以每天定时表演的喷泉暂停了，这是开源节流的新举措吗？在景区出口的超市，买了一袋龙口粉丝，感觉这个应该是正宗的，因为这个景区就位于烟台市下属的龙口市，龙口粉丝可是名声在外啊。超大的停车场，现在不收费
                            
	                            
		                            "
烟台南山旅游景区,2020/5/28,1,"身为一个土生土长的龙口人，25年第一次去南山大佛，除了无聊还是无聊，观光车是最坑的，两个人50块钱坐了两站，不到站点把你扔下，给你指条道自己爬去吧，要不是因为累谁吃饱了撑的坐观光车？？？？？还有停车收费那个男的，要么你就全收，要么都不收，怎么还看人下菜单？？？？？
                            
	                            
		                            "
风飞扬778,2020/5/27,5,体验很好，景色不错，有趣好玩，值得推荐，
M31****5192,2020/5/25,5,时间不对。
烟台南山旅游景区,2020/5/25,4,"南山大佛一是南山集团公司(南山集团是上市公司)开发投资建设项目
位置坐标:在龙口市南，从市里到南山脚下开车20分钟，有收费停车场
每次行驶在南山集团旁边的高速公路都能看到大佛，憧憬着有一天一定登山拜佛，趁着5.1假期带上放飞的心，攀山登顶，面佛拜山，每步一台阶，爬完365步，登上大佛台！一山??一风景，众山小路各不同。
                            
	                            
		                            "
车马书信,2020/5/24,5,去看过，听说特别灵，那里有高尔夫别墅!
烟台南山旅游景区,2020/5/24,5,开车带爸妈去玩的，老人很喜欢你，景区电瓶车给力，老人不用多走路
M58****014,2020/5/23,5,值得推荐，景色不错，体验很好，有趣好玩，
当地向导Emily,2020/5/22,5,有趣好玩，值得推荐，景色不错，
烟台南山旅游景区,2020/5/22,5,"2006/04
南山大佛—世界第一锡青铜铸大坐佛。 巍巍大佛双耳垂肩、双目垂视，无论您靠近还是远离，眼睛仿佛在微微开合，显得慈祥而睿智，嘴角微微扬起，欲言而未语，使人倍感亲切，引来世人种种的遐想和沉思。
烟台南山公园坐落于海拔百余米的山腰，有着得天独厚的地理条件，仰望南山，层峦叠嶂，俯瞰北海，水天一色，自然景色迷人。
月亮湾海滨风景区位于烟台最美丽的滨海路段，这里山石、海水、港湾融合一体，很有气势，月亮老人雕像是由196片、2毫米厚的不锈钢组成，直径4.06米、重达1.2吨，是月亮湾的标志性建筑物。
一直听说蓬莱仙境，总算到此打卡，蓬莱阁并非只有一阁，而是一个古建筑群
                            
	                            
		                            "
_CFT01****4633801,2020/5/21,4,景色不错，景点很大
M22****3363,2020/5/20,4,龙口南山旅游景区很美，很远就能看到很大的佛像，神态自若，端庄大气，景区依托山势，古朴大方，气势宏伟，慕名而来游客很多的。
烟台南山旅游景区,2020/5/20,5,祝自己能够转运，祝父母身体健康，万事如意，祝亲朋好友事业顺利家庭美满，话说，，，没点体力还真爬不上去，但是烧香许愿之后心情好很多，感谢佛祖
烟台南山旅游景区,2020/5/17,4,"空气超好 绿色植被覆盖
疫情刚过人不多
大佛于高处俯览众生
香火较旺
能看到有磕长头的信徒 虔诚地拾级而上
上到顶 才觉视野广阔 
可以把四周的各个楼群能大致做个位置的了解
可惜寺庙还未开
没有能好好逛逛全景了
以后再来打算一定补齐
                            
	                            
		                            "
烟台南山旅游景区,2020/5/17,4,"南山大佛是中国佛教圣地之一，南山大佛高度超过38米，重量400多吨，为世界之大。由一百多块莲花瓣组成，全球最大的铜柱大坐佛。

在这里，可以游玩将近两小时，疫情缓缓，聚集了许多人。

景区内多个庙观，游客们可以在庙观尽情的游玩。
                            
	                            
		                            "
烟台南山旅游景区,2020/5/16,5,"去年十二月初去的，应朋友邀请来的龙口。朋友非常热情，自己没时间。安排了司机接机，第一站就带我来到了南山。因为是初冬，人不是特别的多。风比较大…我们也没转太长的时间，全程下来一个半小时吧！站在山顶看下面，一排排的别墅格外醒目。风景秀丽，景色宜人。信仰佛教文化的，可以来看看！
                            
	                            
		                            "
烟台南山旅游景区,2020/5/15,5,"之前也在网上坐过攻略，然后我们从青岛开车自驾游去的，到了之后换号门票进去，里面很大，沿途风景很好，在塔下面还有好多鸽子，一起起飞的瞬间很漂亮，拍照建议你们，可以带家人或者情侣名去游玩，真的是不错的选择
                            
	                            
		                            "
烟台南山旅游景区,2020/5/13,5,这里是山东龙口的南山公园，面积很大，大佛很雄伟壮观，非常值得一来...
M22****3363,2020/5/10,4,龙口南山景区有南山禅寺，香水庵，灵源观，文峰塔，南山古文化苑等，遗迹颇多，香客很多，许多人带着期许专程前来，开车也十分的便利。
机器猫姐姐,2020/5/10,5,气势磅礴的景物，有幸的人会见到佛光，去许愿吧
鸥迪足道,2020/5/10,4,环境还可以
烟台南山旅游景区,2020/5/10,5,"龙口南山大佛一日游……
南山大佛高38.66米，沿着由南、无、阿、弥、陀、佛六大台阶向上而行，亲自数了一下，每一个大台分58个小台阶。大佛坐在108块莲花瓣之上。其它的细节真的数不清，只能看度娘介绍了。目前世界第一铜铸大坐佛。南山周遭环境非常棒，空气清新，听着阵阵诵经声、看着淼淼香烟，心里轻松。在这里，登高望远中，很好地诠释了“放下”，值得一看
                            
	                            
		                            "
烟台南山旅游景区,2020/5/8,4,"南山大佛景区位于山东省的龙口境内，在很远的地方看到高山之上耸立的大佛雕像。
许多游客团队从不同的地方来到了这里朝拜，
南山景区和文化有悠久的历史，
我们在门口停车停留了一下，因为同行的老人爬山吃力，大家放弃了上山的打算。
                            
	                            
		                            "
白灵,2020/5/7,5,南山风景，非常美，主要是这座金光闪闪的弥勒大佛，郁郁葱葱，山上植被覆盖率很高，肯美丽
lw666,2020/5/7,4,感觉不错，值得一去，做游览车游玩4小时左右，各景点距离较远，步行会比较累。还差23个字，还差16个字，还差9个字，终于够了
烟台南山旅游景区,2020/5/6,5,"5月2号打卡南山景区，带着爸爸妈妈还有外甥闺女。
我们去的比较早，七点半就到了，已经有不少人在排队了。一米四以下的小孩免票，60周岁的老人半价。正好那个微信烟台惠民旅游消费券送了20。也一起用了，很划算。
入口卖东西的很多也有不少卖吃的的，我们中午出景区的时候还有很多人在排队，现在疫情期间，往年肯定人会更多的。
需要注意的是只有室外景点是开放的，例如大佛和千年紫藤，室内景点都没有开放哈，主要就是爬个大佛，介意的还是过了疫情期间再去玩吧。我们一共也就玩了三个小时.
                            
	                            
		                            "
烟台南山旅游景区,2020/5/6,4,"这个景区在龙口很有名，没想到小地方有建设的这么好的景区，整个南山就像一个大花园，配套设施相当齐全，什么酒店，民宿，高尔夫球场，酒庄，别墅区等等，应有尽有。最有名的还是南山大佛，雄伟壮观，一定要爬到山顶，大佛脚下，景区里一定要做摆渡小巴士，太大了，走路太累。
                            
	                            
		                            "
烟台南山旅游景区,2020/5/6,5,"疫情期间的景点人确实挺少的，很适合拍照，个人感觉挺不错的，景点特别大，坐游览车也要3个小时，车票大人25元，儿童15元，很多室内的景点都没有开，就能看个大佛，有点遗憾，爬上去很费劲，不过爬上山看下面的风景还是很不错的，有种一览众山小的感觉。
                            
	                            
		                            "
烟台南山旅游景区,2020/5/6,5,"经过有名的烟台栖霞苹果园
到达龙口后的第一站，就是拜南山大佛
南山大佛-释迦牟尼佛
进入宗教历史文化园区，以历史文化为经、吉祥文化为纬，按朝代顺序的建设，宛如一部鲜活的中国通史，全面展现了中华文明的博大精深和民族文化的多姿多彩
迈过一层层的石阶，到达大佛的底座下
高38.66米，重380吨，
由232件佛体、108块莲花瓣、302个发髻
共642块锡青铜铸件组合而成
这座举世罕见的锡青铜释迦牟尼大坐佛
堪称世界第一铜铸大坐佛
                            
	                            
		                            "
M24****0590,2020/5/5,5,太好的地方了，一定选个好天气去
烟台南山旅游景区,2020/5/5,4,"空气特别好
第一天到的时候，风太大了，一脸的沙子
特别特别冷
后来气温逐渐回暖了
就好很多了
跟喜欢这个城市很喜欢这个地方
人都很和善很友好
东西也便宜，消费低吃的也好
是一个特别适合来的城市。
住在烟台吃在龙口
一定要去码头采购点海鲜
                            
	                            
		                            "
烟台南山旅游景区,2020/5/5,1,"景色可以
差评是打给景区里的游览车师傅的 我这个开车素质极其差 服务态度极其恶劣根本不会耐心，向你解答每一站是去哪里问一遍直接极不耐烦
对危害游客安全的也最有影响游客体验的就是在行车过程中 转弯抹角速度60-80迈****的飙车呢 差点造成事故一车人意见极其大
                            
	                            
		                            "
美少年都是Gay,2020/5/4,5,景观设计风格下了功夫。怎么拍照都好看。环境卫生整治工作部署很好。
美少年都是Gay,2020/5/4,5,停车场的服务人员像土匪一样。烧香处工作人员很好。五一去的。人不多。很不错！
烟台南山旅游景区,2020/5/4,4,"心向佛，独立清晨日暮，花开几度，星空嵯峨。

记 ·烟台南山旅游景区 ·一日游~

景区位于烟台龙口市，从青岛自驾出发，跟着导航走【龙青高速】，大约两个半小时就可以到。龙青高速是一条比较新的高速，车少路新，特别好跑。而且缩短了不少距离。

我们是从大众点评上买的票，五一期间80元，比售票处直接买便宜40元。

??如果你想玩整个景区一定?一定?要在一进景区的地方买电瓶车的票?因为整个景区实在是太大了。走路会用时很长，而且很多是山路。

车票25/人

??不过在疫情期间，大部分的寺庙是不开门的，可以等疫情完全过去，景点全部开放的时候再来。

整个景区比较值得一看的是南山大佛和玉佛殿。
南山大佛是世界上最大的锡青铜坐佛，一进景区就可以远远看到，乘电瓶车坐到台阶底下，拾阶而上，共360级，在最上面可以烧香礼佛，基座出有一个佛教历史博物馆，里面陈列了历代与佛教有关的文物和知识。
玉佛殿里的玉佛是国内最大的室内玉佛，距离南山大佛有7、8公里远，从远处看玉佛殿很壮观，据说里面有扶梯上下，可惜的是疫情期间玉佛殿不开。以后有机会再来吧。
除了这两处大的景点外，景区里还有皇帝庙，春秋园，长城，秦王宫，汉宫，三国两晋南北朝隋唐宋元明清殿等，但基本都没有开门，比较遗憾。
                            
	                            
		                            "
烟台南山旅游景区,2020/5/4,3,"第一感觉就是累，我是从住的酒店坐公交车到的景区那边的一个站，然后距离真正的景区走了快一个小时，回来时也是走了一个小时。适合开车去玩疫情期间门票减半，但是那天好热，爬上大佛，逛了它临近的两个景点后，我就开始返回了。不晓得平时怎么样，但是内部这会不开放。。。。所以感觉还是不怎么喜欢的，没有跟车，自己走着逛真的是累啊！第二天腿还有屁股超级酸疼。要是拜佛还是蛮值得去的，上去的时候让我有一种不容易才显得朝圣的感觉
                            
	                            
		                            "
Duan小娜,2020/5/3,5,值得一玩。环境也不错，疫情期间人也不是很多，挺好的。性价比不错的景点。
JLittleTao,2020/5/3,5,烟台必去的景点之一，风景优美，保安很负责，景区工作人员很热情负责，没有额外费用，挺不错的一个地方，适合打卡的地方，以后有机会还会再来的！
烟台南山旅游景区,2020/5/3,4,"景点名：南山旅游风景区（南山大佛）

推荐理由：
南山风景区类似于普陀山，但是没有普陀山那么普及，景区内的小景点数量没有普陀山多。但是也是5A景区所以还是值得一来的。南山大佛还是非常壮观的呢

[圆图钉]地理位置：
地址：山东省烟台市龙口市东江镇南山旅游风景区
票价：门票120/张（网络购票会更优惠一些）
其他费用：
1??停车费：10元不限时哦这个还是蛮好的
2??电瓶车：25/人，一定要买哦！因为观光车全程7-8公里路程，一票全包哦
3??景区农夫山泉绿茶：只要五块钱感觉还是很良心的
4??大佛脚下求的护身符：20/个，福代10/条

推荐路线：
景区门口上电瓶车-大佛脚下开始登顶-华严世界宝生殿（喷泉）那个区域逛一下-去电瓶车点搭车-千年古藤-财神殿-药师玉佛-春秋远站点-园区门口

景区实用tips：
购票结束后可以在购票处拿一张景区的地图防身哦。进门后就会看到电瓶车的购票小屋子，建议还是买电瓶车票的，凭票可以带你去所有小景点。毕竟爬大佛已经是一件很辛苦的事情了。还有就是建议大家薄外套内穿短袖，龙口中午温度最高34度在我去的那天，真的是热炸，一定注意做好防晒防暑哦！

??在这提醒一下集美们电瓶车票一定不能丢因为全程中需要多次乘坐检票，所以票一定保管好哦！

首先大佛的楼梯可能确实让人望而却步，但是我觉得作为整个景区最为灵魂的一个景点，还是一定要登顶的，毕竟这里也是目前世界第一铜铸大坐佛哦，台阶总共是360层，每层据说代表一年也有360天象征圆满。而且疫情期间所有的室内景点都不开放，所以大佛一定是要登顶的。在大佛上面的小亭子里求了护身符给老人，还求了写名字祈福健康的福代系在了柱子上，许下健康美满平安。

大佛下来大家能看到很多黄色的宫殿，但是疫情期间不开放大家可以周围走走看，然后音乐喷泉也在这里，每天的表演时间是上午10:30/下午15:00

去古藤那个站点建议大家可以带一个水杯，因为紫藤那边还有一个小景点卧龙寺和泉水庵，那边有一口水井据说和尚都会喝这里的水。可以带着水杯自己打一通感受一下，打上来的水目测还是很清澈的。

电瓶车继续下一站财富大殿可以在这里拜一下财神，求一下财运和智慧之财。进殿左走可以脚踩铜钱的发财大道走一圈，祝大家财运亨通哈。

然后可以徒步到药师玉佛看一下，但是疫情期间这里没有开放，也可以在这里转一圈看一下哈。最后还是回到电瓶车上车点会带你回景区门口。

交通：
青岛-南山风景区，开车不堵车早晨大约两个半小时就可以到哦，我是从青岛市南区出发中途只有在莱阳休息区经停了一下。回程可能会堵车一点点回来开了三个半小时。所以建议可以不要当日往返可以去隔壁蓬莱住下在玩一天。不然往返开车略微小累的哈

服务：
最后说一下服务，购票处的服务还是有待提高到，兑换个票愣是用了四十五分钟，景点进口检票口两位检查健康码的服务态度超级恶劣，狐假虎威的感觉，我跟配合的出示健康吗还吆五喝六的，不好意思不吃这一套。疫情结束后也去过别的景区健康吗都是注册过的并且态度也都很好，对门口这俩女的真的很无语。但是停车场收费大爷态度还是很好的哈
                            
	                            
		                            "
烟台南山旅游景区,2020/5/3,5,"位于龙口市的南山旅游景区里面有很多景点，南山大佛只是其中一个景点，景区非常大，一定一定要坐电瓶车，25元每人，电瓶车每到一个景点都会停下，步行的话一天都走不完，其实大家都是去看大佛的，其他的景点寺庙之类的我觉着都没什么意思，景区里面没什么吃饭的地方，就算有，也离着不近，电瓶车也不会在吃饭的地方停下，还要自己步行走过去，如果打算在景区玩一天的话建议自带午饭。
                            
	                            
		                            "
320****231,2020/5/2,5,心旷神怡，灵气十足
感情骗子c,2020/5/2,5,感觉此次旅行挺有趣的，风景也挺不错的
M28****1557,2020/5/2,5,还不错还不错
烟台南山旅游景区,2020/5/2,5,"请大家一定要买那个车票！我快在里面走废了，有好几个片区，走路超累的我，只看了南山大佛这一个，下次有机会再去的时候，再看看其他的。景区里面卖东西的价格也不贵，属于正常水平，买了两个鸡蛋仔，好像是十几块一个，忘记了，我是去年国庆去的，现在才来点评。停车场距离大门检票处还有一段路，且走且珍惜。忘记停车收费不收费了。
                            
	                            
		                            "
有机枸杞,2020/4/26,5,风景迷人，各种海鲜，低消费，是旅游的好去处
luxuan90,2020/4/25,5,整体不错，就是赶上人多。
烟台南山旅游景区,2020/4/20,5,去南山要去看南山大佛，很壮观，现在疫情原因人很少，很适合现在去
烟台南山旅游景区,2020/4/16,4,"11年的夏天，同学们一起坐28小时火车，到烟台南山集团实习。南山集团是当地土地主，啥都是他家的。当时刚刚新建好这个景区，里边有个很大的佛。公司请我们过去免费游玩，当时基本还没有其他游客。景区的人工痕迹比较明显，不过整体建设还是不错。也是回忆了。
                            
	                            
		                            "
zh****ule,2020/4/12,5,很大，新建的，但很有特色，以后会超级好
烟台南山旅游景区,2020/4/12,4,"清明节期间，门票半价，只要60元！但是室内景点都关闭了！景区很大，建议坐摆渡车，25元一位。景区是5A级景区，最值得参拜的是南山大佛，是世界第一锡青铜铸大坐佛，大佛高38.66米，重380吨，坐北朝南，非常壮观！特别赞的是大佛下的华严世界的观音喷水！好像一天只有上下午两场！
                            
	                            
		                            "
烟台南山旅游景区,2020/4/12,4,"2019年十一自驾去趟心心念念的龙口，顺便去了南山旅游景区，车放山下停车场，步行一段坡路两边有卖小吃的，大门买票，车票单买，有车载着到每个景点，每个景点排队候车的人挺多，总体一圈转下来半天时间，感觉一般。
                            
	                            
		                            "
烟台南山旅游景区,2020/4/9,5,"趁着天气超级好的下午~
来一个说走就走

虽然土生土长龙口人
总觉得自家的景区没啥看头
小时候天气好可以从家门口远远望见大佛
就会超级开心

自打记事以来，
来南山总是陪着回来探亲的亲戚们来的
小时候只记得满满都是人和大佛脚下风景很好风也很大~
或许是疫情的原因
游客格外的少
以至于终于见到了大佛台阶无人的样子
花悄悄地开~
静静欣赏大佛的宁静
                            
	                            
		                            "
烟台南山旅游景区,2020/4/8,4,翻翻库存，好怀念去年在龙口海边，隔着屏幕脑补喂海鸥的快乐吧，愿世界和平
Chale889999,2020/4/4,5,好好好好好
烟台南山旅游景区,2020/4/2,5,"我们是开车去的，车可以开的比较靠里，少走不少路。我们好多人一起去的，门票可以在很多地方买到，我们是在门口的小卖部买的，可以便宜些。景区比较大，可以坐小车，几个景点都能看过来，最喜欢的是那个神奇的喷泉，音乐的，很给力。
                            
	                            
		                            "
烟台南山旅游景区,2020/3/30,5,"位置：烟台市龙口市。
体验：半个月时间来这里两次，第一次有些小插曲没来得及玩，所以上周又来打卡一次。
可能疫情已经好转，出来游玩的人明显多了，门票现在是半价，对于一个5A级景区，60的门票真心不贵。
景区不小，远远的就能看到大佛，这里的工作人员还是挺热情的，虽然目前只开放了室外，但是天气这么好出来溜达溜达还是不错的
                            
	                            
		                            "
烟台南山旅游景区,2020/3/30,4,"听闻4.1前门票半价，母上大人下午又放假，就号召家里去溜达。

售票处不售票，让在网上买，也就是点评。实名制。

因为特殊情况，很多建筑是没有开门，或者是在维修的。也就没坐车（25元/位）。

在花花草草出拍了拍照，逛游了三个小时，然后回了。

停车费10元。
                            
	                            
		                            "
烟台南山旅游景区,2020/3/29,4,"以前在这片热土待了几年，挺怀念的，去南山看一看，还是一如既往的干净，空气还是一如既往的清新，拜拜佛，看看山，打打高尔夫，还是挺不错的，与上次来一样，还是一如既往的亲切，挺喜欢南山这个地方的，值得推荐，但是我个人是有情怀在。个人意见，仅供参考。
                            
	                            
		                            "
烟台南山旅游景区,2020/3/28,5,挺大的景区，天气好来溜溜还不错，费体力，整个一个大山，得玩一天
海地主,2020/3/24,5,还不错，人少，静
M22****6348,2020/3/22,5,还可以疫情只开放室外
COLAR,2020/3/18,5,景色不错！
烟台南山旅游景区,2020/2/26,5,"十一自驾去了龙口 第二天就开车去了烟台南山 还是不推荐十一去了 景区的停车场停满了 外部的停车场距离景点走了很远 然后景区内的交通车每一站要排很久的队 所以玩下来比较累 不过景点还是很值得一去的 南山大佛也是特别壮观 玉佛殿里还有电梯上下 真是不敢想 一天收获满满
                            
	                            
		                            "
拉尼永岳飞,2020/2/25,5,不错的地方！自己开车去的。值得去看下！感受下寺庙的氛围
烟台南山旅游景区,2020/2/24,5,"龙口南山风景区。
位于山东省烟台山龙口市南部山区
国家5A级风景区。
景区超大资料显示占地14平方公里
景区超级大
从景区大门进入可以做电瓶观光车到达各个区域 而我选择步行  贼远才能到大佛脚下。
山上有供奉各种神仙佛祖的大殿，算是信奉佛教的朋友必来之地了。
有南山古文化苑均系晋、唐、宋、元、明、清代遗迹
                            
	                            
		                            "
烟台南山旅游景区,2020/2/24,5,"景区内的历史文化区，名称为中华历史文化园，占地约6平方公里，建筑面积约3.8万平方米。她是以历史文化为内容的大型主题园区，在项目策划、规划中坚持以中华历史上下五千年为主线，以反映炎黄子孙喜闻乐见的五千年中华历史为主题，突出历史教育、文化教育。为了满足多文化层次游客的需求，把静态文化与各类动态活动和生态园林有机结合，寓教于乐。在具体建设指导上借鉴珠海的《圆明新园》和深圳的《植物园》。在功能分区布局上，从远古传说到炎黄时代等15个传说和各朝代沿开发地块作环形分布，形成环线。按历史发展脉络依次建有黄帝庙、大远古馆（含远古、夏、商、周）、春秋园、秦王宫、西汉宫、东汉宫、科技馆、长城、历史长廊、三国两晋、南朝大殿、北朝大殿、隋朝大殿、唐朝、宋朝、元朝、明朝、清朝和福、禄、寿、财、喜五福大殿，还建有热带植物园、古化石林等配套景观。中华历史文化专题和吉祥文化、绿地以及三大广场、配套服务设施等依地势、按内容，以易于形成游人旅游高潮的方式进行分散布局，主体和专题建筑用长廊、植物廊以及特色交通串联起来，形成了一个大型的综合性旅游项目。该园区于2012年7月份被评为“中学历史教学实景基地”和“青少年爱国主义教育基地”。
“结庐在人境，而无车马喧，采菊东篱下，悠然见南山”。南山旅游景区正以她优雅的自然景观和底蕴丰厚的人文景观构画出一幅“寿比南山”的人间美景。
                            
	                            
		                            "
周可可34,2020/2/21,5,上一次去是小学，这次来已经34岁了，二十多年很快，这次去看了很多以前没看过的
一路风景的三哥,2020/2/18,5,一个农村企业的发展历程，铸就龙口南山旅游景区。
烟台南山旅游景区,2020/1/31,5,"腊月二十八来玩的，天比较冷了，所以人很少了，完全徒步走过来的，差不多11点到这里的，挺壮观的，还有很多鸽子毕竟是佛家的地方，环境很好的，而且也是非常静，上面有卖水喝的，哈哈哈哈，不过我没买。香火我也没买，光跪拜了
                            
	                            
		                            "
烟台南山旅游景区,2020/1/26,5,身为一个龙口人这里面有南山旅游集团南山大佛尤为出名，里面的面积非常的大，是一个不错的旅游景区，爬上去真的是超级的累，不过真心推荐大家有机会过来看一下，今年由于特殊情况景区都关门了，所以回来没有过去看。
培效,2020/1/22,5,景区服务不错的，值得购买
_WeCh****266072,2020/1/17,5,方便，快捷。
烟台南山旅游景区,2020/1/16,5,"世界第一大锡青铜座佛，高38.66米，重330吨。每年的4.18都会举行**仪式，据说都会出现佛光，很**。需要走300多阶台阶才能到达大佛，不过不算吃力，没有想象的高。大佛身下一共108片花瓣，转圈摸过来象征着功德圆满。
                            
	                            
		                            "
M61****940,2020/1/14,5,这次去南山大佛是带着老人和孩子去的，孩子走大佛下面那个台阶特别高兴，老人特别喜欢去这里，不求信不信，心安是最重要的，祝愿老人身体健康是我被最大的幸福
五星出东方2041,2020/1/12,5,挺好的去处，大佛很壮观，景色不错
烟台南山旅游景区,2020/1/11,5,"南山大佛应该是来龙口必打卡的地方

国家5A级景区，巨佛是世界上最大的青铜坐佛，非常壮观

景区面积很大，需要门口坐观光车游览，步行的话还是不要尝试了

站在大佛脚下，放眼望去亭台楼阁，四周景色赏心悦目

门票两天内有效，可以住在附近，第二天继续游玩
                            
	                            
		                            "
烟台南山旅游景区,2020/1/10,5,"如果说有一个地方可以净化身心，那对我来说，这个地方一定是龙口南山大佛！第二次去，同样的心旷神怡，同样的心如止水！清新的空气仿佛一潭清水，洗涤着每一个人的心灵！谢谢你给我的美好回忆和美好体验，语言在此刻已无法表达我的真诚的内心！
                            
	                            
		                            "
_WeCh****085021,2020/1/7,5,不错，挺好的
烟台南山旅游景区,2020/1/3,4,"首先我是第一次来烟台，需要是来找同学玩，前一天晚上坐飞机到的，第二天一大早来的，人也有不少，先去做的电瓶车去的每个景点，基本每个景点都走到了，也许愿了，然后到了大佛，整体来说很好，山很好爬的，明年我还会回来还愿的
                            
	                            
		                            "
zh****ule,2020/1/2,5,很大，后建的，比较用心，很精致。
烟台南山旅游景区,2020/1/2,5,"来山东旅行到这里，看到到这里景色很好，公园很大，看到金色莲花伴着喷泉音乐开放，还有背景音乐。需要爬很多台阶走上去，看大佛。大佛景色震撼，山顶还有其他景色也很好。另外这里还有其他佛。喜欢佛教文化的来这里不错。
                            
	                            
		                            "
烟台南山旅游景区,2019/12/30,5,"景区位于景色秀丽的卢山之中，古建筑群中的亭榭廊塔，山林水系，依山构造，古朴典雅，迤逦壮观，气势宏伟，是一处自然景观与人文景观相结合的优秀旅游胜地。里面的宗教历史文化园寺庙众多，数不胜数。历史文化园以上下五千年历史为主题，突出了历史教育和文化教育有机结合，寓教于乐。南山大佛更是宝相庄严，慈悲肃穆，引来四方香客争相朝拜。景区游览下来需要一天时间。
                            
	                            
		                            "
M22****859,2019/12/29,5,不虚此行，挺好，冬日的美景，是夏天体会不到的，只有亲身来过才行。
果茶茶,2019/12/29,5,不错的一次旅行
烟台南山旅游景区,2019/12/29,4,"慕名而来，南山大佛

听当地人说龙口这里也没啥地方可逛了，就是南山，我觉得那就够了，走一走还挺不错，有一天也够了，想多玩点地的不适合久待

可以说面积不小，山青水绿的，宽宽敞敞的，心境就很透亮，眼看上去很舒服，没有太多的人迹，很舒畅

别看这个季节人少，这时候来非常适合放空心灵，平静心态，这才是该有的状态
                            
	                            
		                            "
