user,time,score,comment
M52****334,2020/11/14,5,还是不错的
泰山风景区,2020/11/14,1分 不佳,买了三个人票 一个人没去 最后还不能退 ？
gmf666,2020/11/13,5,五岳归来不看山，泰山当之无愧五岳独尊，雄伟壮丽，山上的古建筑群与泰山浑然一体，熠熠生辉。登山过程中有无数的历代名人石刻亦为泰山增辉！
葱兜,2020/11/13,5,“岱宗夫如何，齐鲁青未了。”秦始皇，唐玄宗，宋真宗，明太祖，乾隆，十二位帝王曾经封禅泰山，不愧为天下第一名山！乘车至中天门，顺阶而上南天门，已是体力极限！终登玉皇顶，体会一把“会当临绝顶，一览众山小”。
励志杨,2020/11/13,5,非常棒的一次登泰山体验，我们是从晚上开始在红门攀爬的，途中买了一只拐杖给媳妇，我带着包，拉着她一路上走走停停，媳妇也是很棒的。这一路没少后悔过，我们互相鼓励，辅助着她登封山顶，看日出那一刻是幸福的。
_WeCh****224972,2020/11/13,5,景色不错&#x20;就是没有快餐
202****908,2020/11/12,5,景色不错，总体超赞，
孤倨c,2020/11/11,5,景色不错，
_YX1****751,2020/11/11,4,雾大什么也没看见
137****7525,2020/11/11,5,摊位主人吐痰情况普遍，也有抽烟情况
M46****508,2020/11/10,5,爬泰山就是征服自己的一个过程。很美的遇见，遇见落日，遇见日出，遇见天南地北的人，快乐行程。
zq****66,2020/11/10,4,五岳之首，中国名山，世界自然文化遗产，众多头衔于一身，今年疫情票价优惠，很划算，不过最好平时去，周末或假期人太多，还有一定要天气好上山，才有一览众山小的感觉。
M41****0608,2020/11/10,5,真不错，就是有点累人
118****649,2020/11/10,4,泰山是中国的名山之一，这次独自一人爬到山顶，花了四个小时，下山又花了两个多小时，累得我不行了，腰酸腿疼，但山顶景色不错的，值得一游
diyutianmen,2020/11/10,4,总结:黄山去了一次还想去，泰山去了一次够了??
咪咪旺旺,2020/11/9,4,交通费太便宜了？！？上下都要收费就不说了，得有个来回程优惠吧？下山后腿都不是自己得了，但相对华山，太小儿科了……体力不佳还得仔细考虑，上下索道，交通车得了
vis322,2020/11/9,4,说孔子登山而小鲁&#x20;其实泰山海拔不高，也就1500+&#x20;去的时候天气不是很好&#x20;景色没太看到，但是十八盘爬得是真酸爽啊。石刻很漂亮。可能疫情原因&#x20;感觉票价比平时便宜了？
小飞侠9995,2020/11/9,5,总体超赞，
M29****3687,2020/11/9,5,要全程爬上去才有乐趣
320****953,2020/11/9,5,有趣好玩，景色不错，性价比高，总体超赞，
河北隆兴,2020/11/9,5,很好值得推荐不错
M12****894,2020/11/8,5,如泰山&#x20;天外村很方便&#x20;停车方便
shes8820,2020/11/8,4,总体超赞，
M36****4816,2020/11/8,5,没去过的可以去，山顶风景不错
203****270,2020/11/8,4,毕竟是五岳之首，总体还可以，就是景色一般，以文取胜
李_逍遥,2020/11/7,5,很好玩的地方，从红门上的山，一路走到中天门太累了，然后缆车到南天门，再走到玉皇顶。&#x0A;下山一路走到中天门再乘大巴到天外村。路上看到很多夜爬泰山的游客，很是佩服。&#x0A;回到酒店累得半死，只好多休息了一天。
M29****9663,2020/11/7,4,孔子登泰山小天下，见贤思齐。
M36****3230,2020/11/7,5,特别好、很有意义！
M34****1463,2020/11/7,5,好好好好好
Kkllcjs,2020/11/7,5,总体超赞，性价比高，有趣好玩，景色不错，
118****872,2020/11/6,4,景色不错，总体没什么上缺少特点！
三个月换一次老婆的无为,2020/11/6,5,累的我跟孙子似的
kevinzhao888,2020/11/6,5,泰山是我国的重点旅游景点，五岳独尊
M43****8597,2020/11/6,5,11月4号晚上出发开始爬的，去之前犹豫很久，毕竟是一女孩独行。(我准备的挺充分手电，暖宝贴，水，零食，充电宝，一次性雨衣)&#x0A;当天晚上6点多下火车，在泰山站打出租10元到红门脚下，买了一根登山杖，山下大爷说我穿的太单薄让租衣服，我没租理由是太累赘了(真不建议去太早）大约7点半就开始入园。&#x0A;一路很安静没有人，也没有灯，刚开始心里有少许害怕，慢慢的往上走，遇到了两三个爬山的，感觉到了微热，到中天门用了一个多小时，这个时候才9点多不想上去太早，可以在中天门休息一路有不少卖水卖吃的，大概休息到快11点继续出发。发现遇到的都是一起出行的同伴或者情侣，被很多问到是自己爬的好厉害啊，到十八盘的时候才12点左右，这时候感觉到了山间的风冷毕竟高度1000米了，人也遇到的多了点，挑战开始了18盘是整个泰山最陡最难爬的地方，是真累爬一段休息一段，特别是最后一盘，斜度得有70多度，有很多选择在18盘休息住宿的，一间上下铺100元，关键是房间就剩1.2间，眼看到南天门了加油坚持下，这段路大概用了1个半小时到南天门。人真的好少啊很多小店生意不好都打烊了，继续经过了天街(可以选择在这休息20一位，就是吃饭的大堂)只适合往下看整个泰安夜景全在脚下，往上就是最高的玉皇顶和日观峰了，我选择的是日观峰，途中遇到一个小哥哥人特别好建议我别去上门太冷，后期也跟着我上去了还遇到一个小姐姐也是独行，感觉也是缘分，我们三人到达日观峰，时间是2点左右，风更大了刺骨的那种穿多厚都抵挡不住，我们找了一块大石头下坐着等天亮等日出，途中太冷小哥哥到天街给我们买了两件棉衣，真是一位热情善良的男孩，愿以后好人好运，大概快5点渐渐的有人上来了，最近天气都是阴天说日出的几率不大，有很多问拍照的，千万一定要讲好价格，要不然满天乱要价，大概6点多人多起来了等待的时间格外漫长，6.30左右渐渐的出了6.40太阳冒了一点头，受天气影响没了有点小遗憾，下了日观峰，去看了玉皇顶(途中小哥哥先下山了小姐姐太累了选择的索道下山继续独行)天亮了看景是不一样的心情，一路停停晃晃下来，步行上山步行下山到红门。想想自己也挺厉害。&#x0A;一般夜爬建议12点左右红门开始，到达山顶5.6小时足够，中间能休息很长时间的。&#x0A;买水这些最好不要在中段买，山下山顶都不贵价格能接受，早餐山顶有很多自助10元就能吃饱。&#x0A;一定要买个拐杖，下山必备。
K-COCK,2020/11/6,5,深秋的泰山，最美的家乡&#x0A;孤村落日残霞，轻烟老树寒鸦，一点飞鸿影下。青山绿水，白草红叶黄花。&#x0A;虽然有些料峭寒冷，但是秋天的颜色就是丰收的颜色，不同于春天，秋天的美是冷峻的，有些难以近人的，可远观意会！
_WeCh****364979,2020/11/6,5,性价比高，
M43****7312,2020/11/5,5,景色不错，
M26****4454,2020/11/5,5,景色不错，
_WeCh****114153,2020/11/5,5,挺好挺好挺好
老黄1971,2020/11/5,5,泰山，又名岱山、岱宗、岱岳、东岳、泰岳，为五岳之一，位于山东省中部，绵亘于泰安、济南、淄博三市之间，总面积2.42万公顷。主峰玉皇顶海拔1532.7米。&#x0A;泰山被古人视为“直通帝座”的天堂，成为百姓崇拜，帝王告祭的神山，有“泰山安，四海皆安”的说法。自秦始皇开始到清代，先后有13代帝王依次亲登泰山封禅或祭祀，另外有24代帝王遣官祭祀72次，山体上留下了20余处古建筑群，2200余处碑碣石刻。
M35****0156,2020/11/4,5,有趣好玩，性价比高，景色不错，总体超赞，
米德哈姆伍子胥,2020/11/4,5,性价比高，
loveheartyuan,2020/11/4,5,值得深味的旅程！记忆深刻！
seaqueen,2020/11/4,5,节假日直接携程买门票，没买贵；除了人多，其他没毛病
M36****5353,2020/11/3,5,一路登山，一路听，有趣长知识。
L-Y-N,2020/11/3,5,泰山是山东游必须打卡的景点，泰山景区分几个入口进入，往红门这边是攀山为主，要爬三个多小时到缆车站上山顶，老人小孩比较辛苦。
M43****5944,2020/11/3,5,泰山日出果然名不虚传总体超赞，
M43****5944,2020/11/2,5,触摸历史的感念
M23****9830,2020/11/2,5,风景非常漂亮
M31****9069,2020/11/2,5,景色不错，
M28****8771,2020/11/2,5,满意，哈哈哈
M60****326,2020/11/2,5,景色不错，
我是好居民,2020/11/2,5,泰山是必去的，爬山过程有点累，但是到了山顶一览众山小的感觉很爽啊
kykata,2020/11/1,5,遗憾没有看到日出
zhao030407,2020/10/31,5,非常值得一去的好地方，风景秀美。
低调小侽人,2020/10/31,5,这个时候爬泰山还不是太冷，挺好的总体超赞，性价比高，景色不错，
詩思-,2020/10/31,5,性价比高，景色不错，有趣好玩，总体超赞，
潇洒林仔,2020/10/31,5,五岳之首泰山，非常值得一去，景区停车方便快捷，路线设计合理，服务更是没得说，全区域戒烟，登上泰山，一览众山小，建议大家选择携程网！
悠雨轩主人,2020/10/30,5,有趣好玩，性价比高，
138****4400,2020/10/30,5,景色不错，
_WeCh****004771,2020/10/30,5,景色不错，具有挑战性。
基蒂朱亮祖,2020/10/30,5,总体超赞，3，，，，。。。？？？？？？？？？？？？？？？？？？？？？？？
宋爸,2020/10/29,5,景色不错，性价比高，
m33****1042,2020/10/29,5,景色不错，有趣好玩，性价比高，总体超赞，去之前要先看好天气预报哦
M34****6399,2020/10/28,5,日落日出&#x20;居于云海之上
W_Kiven,2020/10/28,5,【景色】优美宜人，气势恢宏，会当凌绝顶一览众山小
a3388a,2020/10/28,5,泰山的日落和日出！
_WeCh****275922,2020/10/28,5,泰山雄伟壮观，会当凌绝顶&#x20;一览众山小
M78****62,2020/10/28,5,泰山很棒，带孩子坐缆车上，老人爬十八盘。门票92送景区车到中天门，还送岱庙门票，非常划算，看了日出震撼人心。人生有意义的一次出游。总体超赞，有趣好玩，景色不错，性价比高，
106****305,2020/10/27,5,景色不错，性价比高，有趣好玩，总体超赞，值得一行。
M42****0866,2020/10/27,5,相当的不错
捧着幸福哭了,2020/10/27,5,不虚此行，会当凌绝顶，一览众山小
zn不说,2020/10/27,5,跟朋友一起去的，我们是白天爬的，如果你不是组团上去露营的话我建议轻装上去，上去哪一路什么都有，想看日出的可以白天上去，在山顶开房也可以晚上10点左右开爬
_WeCh****026836,2020/10/27,5,景色不错，总体超赞，
（-米淇林小肚腩-）,2020/10/27,5,总体超赞，
hzroky,2020/10/27,5,确实美。高。险。而且历史遗迹。名名人石刻很多
蛮荒巨人,2020/10/27,5,景色不错，
皮克顿拖雷,2020/10/27,5,景色不错，性价比高，总体超赞，离红门近。
M29****2444,2020/10/26,5,空军建军节
203****698,2020/10/26,5,景色不错，
shenlanxingyu,2020/10/26,5,泰山是中华传统文化中一个不能缺少的柱石
语痴行癫,2020/10/26,5,天外村坐车进入泰山到中天门，然后从这里考虑是徒步登山还是缆车上。我最终选择的是缆车上，徒步下到中天门再坐车返回。很好的体验。
GBHNM,2020/10/25,5,景色不错，
统一宇宙,2020/10/25,5,性价比高，总体超赞，
王坦克,2020/10/25,5,基本没有服务，房间瓶装水看你是一个人都不会给你两瓶，一个大男生其实一瓶水不够喝。门口停车比较麻烦。停的太靠里早晨容易被堵住
妙觉竹林,2020/10/25,5,泰山、岱庙可以正常使用，但是看皮影戏的地方已经关门好久了，但是携程上面还买联票……
舞鹤市庆父,2020/10/25,5,非常不错的选择，到底是五岳之首，值得一游。
邂逅黑白,2020/10/25,5,泰山老牌景区了，天气很好所以很不错
M34****0585,2020/10/25,5,非常好，会再次光临
M43****8325,2020/10/24,5,岱庙、泰山大气磅礴
囡囡921921,2020/10/24,4,步行上山??&#x20;索道下山&#x0A;2小时不到登顶??南天门&#x20;提前完成?任务&#x0A;9???初的泰山中午时分还是艳阳高照&#x20;&#x0A;但山间的风很是清凉??&#x0A;过了南天门&#x20;一路到日出??观景点&#x20;有很多可看的景观&#x20;一路上的游客也是一道风景&#x0A;大家各自带着不同的心境来到泰山&#x0A;不知那一刻的插肩而过&#x20;是前世的几次回眸换来的...
_CFT01****9240597,2020/10/24,5,有趣好玩，
M40****7201,2020/10/24,5,不知道是单程的车票，下山后排队很尴尬
_WeCh****439462,2020/10/24,5,性价比高，
M42****6419,2020/10/23,5,和朋友说走就走的旅行&#x20;，九月八号去的，从泰山站打车直接去的红门，司机师傅人超好，一路给我们讲注意事项，还停车等我们去租衣服，买拐杖??。我们八点半左右到的红门售票口，学生票是二十多，不到三十，具体多少我忘了，爬一会歇一会，越往上越冷，过了中天门基本就不打出汗了，风有点凉，站在十八盘可以俯瞰泰安的夜景，超美，超壮观。大概三点半左右我们到达了玉皇顶的日观峰，五点多一点就可以开始看日出??了。看到日出的那一刻觉得一切都值了！下来实在没力气了，坐缆车下来的。坐到中天门，然后再坐大巴到天外村。泰山之旅基本结束！希望明年能去看日落??，嘿嘿！
M38****234,2020/10/23,5,总体超赞，景色不错，性价比高，有趣好玩，
阜阳尚彭于晏,2020/10/23,5,好玩风景好
M38****869,2020/10/23,5,不愧是国之瑰宝。
203****782,2020/10/23,5,山上雾太大了，一览众山无。
_CFT0****9502,2020/10/23,5,景色不错，总体超赞，八一建军节爬山，登山前一天下了一晚上的雨，还想会不会登山。雨过天晴，幸运的看到了云海。路途虽然累，爬上山，又走下来，汗湿了透了又吹干了，晒得黝黑发亮。登的是情怀，可也看到了美景，不虚此行。运动步数，4万步。
乐享飞行,2020/10/23,4,爬山太累了&#x20;不过可以锻炼身体&#x20;性价比超高
M31****3547,2020/10/23,5,挺不错的。
M43****3711,2020/10/23,5,泰山玩的是字文化！
求学不止,2020/10/22,4,泰山是一个山势不宏达但是名气比较的出名。
zhao030407,2020/10/22,5,二十年来门票从未涨价，点赞。景色优美，锻炼意志，登泰山报平安，值得一去。岱宗夫如何，一览众山小。古人诗篇概括了泰山之美。
M30****0898,2020/10/22,5,坐车到了中天门，然后爬到了山顶。风景很不错。下山后去岱庙逛了逛。
M43****0178,2020/10/22,5,服务周到，非常满意！有趣好玩，景色不错，性价比高，总体超赞，
M26****2688,2020/10/22,5,泰山爬的过程很艰难，登顶后一览众山小的景色很迷人，是一次很好的体验。
尤宁拜尔德,2020/10/21,5,景色不错就是很累，总体还是可以的
M32****864,2020/10/21,5,去过黄山再来看泰山，感觉景色真没什么特点，但是来这里是感受文化的，各种历史遗迹，仿佛置身于历史的长河之中，真可谓古今多少事，都付笑谈中
梦一,2020/10/21,5,累了并快乐着，雨中爬山
泰山风景区,2020/10/21,1分 不佳,携程网订票比现场买票还贵五元钱
M43****999,2020/10/20,4,爬到中天门坐的索道上山，不是很累，看着应该是爬中天门到南天门比较不容易
M22****6725,2020/10/20,5,景区门票57，携程62元
亮宝Allan,2020/10/20,5,房间很大，一个人入住稍显空旷，不过体验很不错，比较适合一家人或情侣入住！
M81****16,2020/10/20,5,值得推荐，第二次了，感觉有不同的感受，跟孩子一鼓作气再次登顶，真的不错，就是人有些多
泰山风景区,2020/10/20,1分 不佳,性价比低，
_WeCh****110289,2020/10/19,5,景色不错，值得推荐，
呈雾,2020/10/19,5,天气好，风景佳，价格优惠，登山远望，心情好
286****398,2020/10/19,5,泰山真的是我去过最划算的5a景区了，才50多块钱。红门上去4个小时到南天门，一览众山小。山上石刻无数，是一座文化之山。
iMoonPlus,2020/10/19,4,介绍不够详细，给孩子一起买了门票，结果到了景区，告知1.4米以下儿童免票，退无可退！
M24****7363,2020/10/19,5,好累，但是看到山顶的风景，觉得值了
_WeCh****81015,2020/10/18,5,会当凌绝顶&#x20;一览众山小
_WeCh****07180,2020/10/18,5,真实可靠，绝无虚构
M28****3922,2020/10/18,5,接待的经理人很好，服务也很到位，也热情，早上还有带领看日出的贴心服务，为他们点赞??
M57****430,2020/10/18,5,景色不错，
_ZFB20****9646488,2020/10/17,5,一览众山小，一定要登顶。
_WeCh****547421,2020/10/17,5,店里早上带看日出！总体还可以！居住条件都差不多！早餐免费！为了玩就不要挑太多了！
样样-妈妈,2020/10/17,5,去之前查了不少攻略，背着羽绒棉服，把手机放包里去爬山，从中天门经十八盘到南天门，再到玉皇顶。为了保存体力，爬100级左右台阶就歇歇...爬完后觉得没有之前攻略里说的那么吓人，十八盘的陡度估计在50度左右，把手机放衣兜里没有问题，这段也是最好玩的一段。从南天门往上就挺缓了，到玉皇顶的温度也根本不需要羽绒服，t恤加外衣足矣，我去的当天地面温度21度，有阳光。本来还期待云海，没见到。坐缆车下来后又去了岱庙，好大，像安静的大公园，在脑中补以前封禅大典的盛况。一天下来有点累，但不影响走路，感觉拐杖挺重要的。值得推荐，
153****6377,2020/10/16,5,雨中登泰山，别有一番风味，虽然累但快乐！此次赶上疫情期间门票优惠，价格超值！泰山誉为五岳之尊，确实是名至实归。泰山最好看的风景在南天门到玉皇顶这一带，非常好！下次有机会还要去！
M33****369,2020/10/16,5,景色不错，体验很好，值得推荐，有趣好玩，
320****700,2020/10/16,5,夜登泰山，观泰山日出
_WeCh****33854,2020/10/16,5,不错，推荐六星好评，多一星不怕你骄傲，还在犹豫的朋友赶紧下手，良心推荐，真的很不错，性价比也很高，以后还在这家买。总之：满意！满意！满意！
哈哈_小朋友,2020/10/15,5,景色不错，
潇大官人,2020/10/15,5,值得推荐，景色不错，体验很好，有趣好玩，喜欢爬山
320****029,2020/10/15,5,体验很好，
_WeCh****022553,2020/10/14,5,景色不错，值得推荐，有趣好玩，体验很好，
M25****6976,2020/10/14,5,景色不错，体验很好，值得推荐，有趣好玩，
138****1000,2020/10/14,5,景色不错，
M47****918,2020/10/14,5,值得推荐，有趣好玩，体验很好，
M22****2223,2020/10/14,5,有趣好玩，
_WeCh****529338,2020/10/14,4,十一人多，非常多，所有的时间都在排队，没有领略到泰山的美好景色和文化底蕴，看到是人头攒动和焦躁不安。
神象岛司马伦,2020/10/14,5,体验很好，值得推荐，
M23****9726,2020/10/14,5,国泰民安！巍峨泰山，一览众山小！
118****091,2020/10/13,5,泰山小天下景色不错，
刘大强-,2020/10/13,5,景色不错，体验很好，
cz****906,2020/10/13,5,泰山风景不错
慢半拍0006,2020/10/13,5,值得推荐，
赵鹏,2020/10/13,5,景色不错，
M32****8346,2020/10/13,5,累，但是很高兴
蓝魔,2020/10/13,5,很累很累，但景色不错，值了！
M50****517,2020/10/13,5,体验很好，景色不错，
凯恩林赛,2020/10/13,5,直接刷身份证就能进，很方便。
晕晕,2020/10/12,5,体验很好，值得推荐，景色不错，有趣好玩，一个人的夜爬，今生难忘，这一趟值得
M16****195,2020/10/12,5,值得推荐，
灿烂阳光普照,2020/10/12,5,真是太漂亮了，高山林立，可以爬一天一夜，不要坐缆车啊
_wech****862295,2020/10/12,4,路过正好看到有折扣，因为是开元品牌，就订了它家。没想到，先说下卫生间，毛巾浴巾小方巾都是独立包装消毒，所以很好，虽然洗澡的地方有点尴尬（问了朋友，他们没有这个问题）房间很大，床很舒服。重点来了，容重介绍一下它家早餐，包子馒头煎饼油条馄饨面条粥白煮蛋茶叶蛋煎蛋鸡蛋饼南瓜芋艿红薯羊杂汤水果咖啡牛奶豆浆茶还有炒菜米饭蛋炒饭等等等等
M34****0924,2020/10/12,5,值得推荐，体验很好，景色不错，有趣好玩，非常棒&#x20;?挺好&#x20;感觉还不错&#x20;?就是有点冷&#x20;?多穿上衣服&#x20;?水可以在上边买&#x20;?中天门哪里还不是很贵&#x20;?有条件得可以在南天门住&#x20;?好几百块钱一夜
小暴龙叔叔,2020/10/12,5,房间内有热水，洗漱用热水真的太舒服了，早上有叫醒服务，总之很不错。
M29****8759,2020/10/12,5,爬山的过程可能很累很疲倦，但太阳从地平线生起时，你会感觉到一切都是值得的！
_WeCh****45721,2020/10/12,5,体验很好，景色不错，值得推荐，
_WeCh****48458,2020/10/12,5,体验很好，景色不错，值得推荐，
MulingLee,2020/10/12,5,泰山加岱庙门票，性价比极高。三个半小时，从红门一路登顶，累坏了。建议体力一般的从天外村坐车上山，体力更差的，坐车上山后直接再坐索道去山顶
Gary6366,2020/10/12,5,体验很好，景色不错，值得推荐，有趣好玩，
M43****1226,2020/10/12,5,体验很好，景色不错，
210****080,2020/10/12,5,泰山景就是好，难得人也不多，也不算太难爬（相比黄山），五星推荐
_WeCh****995580,2020/10/11,5,景色不错，体验很好，
M43****5672,2020/10/11,5,体验很好，景色不错，值得推荐，
_WeCh****248434,2020/10/11,5,体验很好，值得推荐，景色不错，有趣好玩，晚上去爬的，感觉还不错
M41****325,2020/10/11,5,多种上下山方式选择，很方便游人出行，国庆期间限流很到位，不是很拥挤。景区服务很到位，游玩起来很轻松，不愧为五岳之首，值得一去。
132****1234,2020/10/10,5,挺好的，庆幸我自己活着出来了
大鹏,2020/10/10,5,景色不错，
jackwu,2020/10/10,4,从红门上基本是浪费体力的。推荐还是天外村汽车去到中天门再步行比较合理。缆车价格虽然贵了，但是下山还是很有用，不然真不知道怎么下来了。国庆期间推荐去桃花源那边下山，人少很多。
Y猫小懒ue,2020/10/10,5,十一人太多了，索道排个好久&#x20;?山顶风景很美
135****9126,2020/10/10,5,体验很好，有趣好玩，值得推荐，景色不错，
M10****376,2020/10/10,5,国庆假期带着老人孩子出去玩，主要目的出去走走看看，来山东三年了，周边哪里都没去逛逛，小孩也稍微大点了，趁着国庆假期，自驾出行，总体感受不错，除了高速堵车有点烦，其他体验都不错，以后有机会还会组织周边自驾游！
M43****4513,2020/10/9,5,值得推荐，
王少杰i,2020/10/9,5,体验很好，
赵PPP,2020/10/9,5,值得推荐，
M32****386,2020/10/9,5,很方便，刷身份证就可以
m33****6628,2020/10/9,5,值得推荐，
M41****6847,2020/10/9,5,景色不错&#x20;就是冷
wanbaiguli,2020/10/9,5,泰山风景以壮丽著称，重叠的山势，厚重的形体，苍松巨石的烘托，云烟的变化，使它在雄浑中兼有明丽，静穆中透着神奇。
M9435,2020/10/9,4,还好………
M24****5667,2020/10/9,4,中天门往上一点拐弯处那家牛肉面25太贵了，其实再往上一点15起价，不良商家说上边更贵，玩心理战术！山顶五岳独尊处，拍照应该安排维护秩序的，否则太乱了
M33****9048,2020/10/9,5,晚上爬山，一早晨看日出，很好的体验，建议在五一的时候去会更好
M26****3368,2020/10/9,5,可以不错。出乎意料，我腿没有痛
M55****204,2020/10/9,5,景色不错，值得推荐，体验很好，
M24****454,2020/10/9,5,有趣好玩，景色不错，体验很好，值得推荐，很方便，携程买票很棒，比**好，支持，很方便，携程买票很棒，比**好，支持，很方便，携程买票很棒，比**好，支持
_WeCh****604510,2020/10/9,4,泰山还是值得一去的，其实白天没有那么冷
泰山风景区,2020/10/9,2分 一般,垃圾玩意订的100多没过几天成了60多了，也就能吹吹历史，除了这论景色有n个比这好的，看景的就不要去这了，直接去华山，黄山，峨眉山啥的景色一般，
M24****9359,2020/10/8,5,服务周到，工作人员也比较多，也专业
_WeCh****494032,2020/10/8,5,值得推荐，
bluesky007,2020/10/8,5,景色不错，值得推荐，
M42****9409,2020/10/8,4,景色不错，
柔佛汉特,2020/10/8,5,景色不错，
M28****924,2020/10/8,5,非常有挑战，少说6小时，要有心理准备。上山下山有缆车，挺方便，但人多。需要有心理准备。基本都是台阶，每隔一段路程有商店卖食品和水等。
想吃牛肉面,2020/10/8,4,票价120元。锁道一次100元。上山汽车票价30元。下山时走到坐汽车地方需要2小时。汽车开20分钟才能正式到山下。台阶很陡。庆幸没有爬上山。太有挑战了。
_WeCh****376198,2020/10/8,4,泰山景色真挺好，爬起来比较费劲。但是套票就是个坑！超级坑，还是单独购买比较好！
投资与旅行相融,2020/10/8,5,泰山不亏是中国第一圣山，山顶各种古建筑非常有历史价值。一路石刻不断。风景也还可以，登山比较累，建议做景交车上山，再爬十八盘。有经济条件的住山上，一来不用急着下山，要不然太累，二来第二天早上可以看日出。
大烟台木头人,2020/10/8,5,景色不错，
邓布利多,2020/10/8,5,购票很方便，入园便捷，泰山很美，你值得体验很好，有趣好玩，景色不错，c值得推荐，
领悟,2020/10/8,5,很好很累值得推荐，有趣好玩，体验很好，景色不错，
海绵8801,2020/10/8,5,值得推荐，景色不错，有趣好玩，体验很好，
美丽的地球,2020/10/8,4,国庆节去泰山的人非常多。南天门上人更多。
152****1356,2020/10/8,5,值得推荐，
M40****922,2020/10/8,5,值得推荐，
我是小太阳,2020/10/7,5,还可以，不错哦
M54****502,2020/10/7,5,非常值得徒步登山
_wech****534897,2020/10/7,5,景色不错，
M45****724,2020/10/7,5,不包含下山车票，岱庙来不及去
jinghongliusanyuan,2020/10/7,5,如果想去泰山看日出，最好在他们哪订个民宿，早晨4、5点就可以方便看日出了
_WeCh****588838,2020/10/7,5,景色不错，体验很好，很舒服的酒店
超级猴哥,2020/10/7,4,泰山为什么是五岳之首呢？
小狗狗的小猫猫,2020/10/7,5,除了门票比平时贵，其他的都非常满意，和朋友全程从红门爬上山，到达玉皇顶，再全程爬下来，爽歪歪啊，第二天腿都酸死了！不过很值得！最美的风景不经过艰苦的过程怎么看得到呢？！同时也创下了步数排行榜第一，3万8千多步！棒！
后起之秀jm,2020/10/7,5,景色不错，体验很好，值得推荐，
wmguq,2020/10/7,5,有趣好玩，景色不错，值得推荐，体验很好，
d00****46,2020/10/7,5,五岳之尊?&#x20;沿途多处售卖点方便补充能量?&#x20;沿途干净&#x20;十一假期游玩客流量适中?&#x20;在南天门坐索道到中天门方便?&#x20;有趣好玩，景色不错，体验很好，值得推荐，
民谣醉,2020/10/7,5,有趣好玩，值得推荐，
M23****6359,2020/10/7,4,体验很好，全家玩得很愉快！
shiyzzzzz,2020/10/7,5,还不错，也没觉得累。
M55****204,2020/10/7,5,真真的非常不错
113****362,2020/10/7,5,泰山景区风景很好，工作人员服务也很好！从携程网上定了票，但在景区门口却无法刷出订票信息，等了将近一个小时，打了好多电话才最终解决，以后再也不敢通过第三方订票了，还是直接登录景点官网定票放心??
爱玩爱睡的张先生,2020/10/7,4,俗话说得好，会当凌绝顶，一览众山小。泰山顶景观是真的不错。运气也好，看到日出了。还交了一个朋友，平时不信迷的我，也许就一个姻缘，哈哈哈。
下诹访町周文宾,2020/10/7,5,累到吐血，但是还是爬一下比较好
不知道灬都不知道,2020/10/7,5,第一次泰山夜爬，全程步行，嗨
138****3455,2020/10/7,5,景色不错，作为齐鲁大地上的五岳之尊，但是性价比对比南方的景区差一点。
M27****3906,2020/10/7,4,已满59岁且未满60岁的成年人，从平台上买不到票。购票平台不完善。
Miss_Qian,2020/10/7,5,景色不错，值得推荐，
泰山风景区,2020/10/7,1分 不佳,累死在泰山，安全防护问题令人堪忧，此生不再去性价比低，
M10****424,2020/10/6,5,体验很好，感受一下泰山的风景，确实是很高，能爬上山然后又能走下来的都是英雄
300****545,2020/10/6,5,除了人多点外其它都很好。现在山上挺冷的，带羽绒服吧。
187****6022,2020/10/6,5,景色不错&#x20;太累了
kkarly,2020/10/6,5,体验很好，挑战了自己
M29****3562,2020/10/6,5,环境太好了
M42****8139,2020/10/6,5,不错的景区，天下第一山！
甲米地易牙,2020/10/6,4,泰山：&#x0A;风景：除了十八盘磨人点，其它都还行。山顶风景绝佳。就是新造景点过多。经过仔细分析，摩崖石刻类的景点泰山上是真的。一般的碑亭还是岱庙的是真的。&#x0A;服务：山上的服务非常好，山脚，山腰，天街，日观峰的农夫山泉分别是3、5、8、10元&#x2F;瓶。红门检票口的两位大叔特别负责，预约六点的票，早一分钟都不让你进。&#x0A;交通：如果不是自驾，住的离泰山近点。共享电瓶车是神器，滴滴、出租车受交通管制影响太大。景区缆车挺方便的，特别快。&#x0A;岱庙：&#x0A;总体评价：岱庙35元的票价真是委屈了岱庙。岱庙=乾隆行宫+碑林博物馆+泰山地质博物馆+石刻、雕塑、碑文等陈列馆+盆景园+N个历史文物古迹+泰安古城+古树群。如果爱好逛博物馆，最好留出半天或者三个小时，才能逛完。特别是很多东西，岱庙才是真货，山顶上的是假货。值得推荐，体验很好，有趣好玩，景色不错，
M54****303,2020/10/6,4,国庆假期去的，人太多。
M41****5739,2020/10/6,5,华夏图腾，五岳独尊
M42****9604,2020/10/6,5,值得推荐，
龙行宇宙,2020/10/6,4,景区建设不错，景观也壮观，但山上管理差些，买东西到处漫天要价
皮卡丘吃了丘比特,2020/10/6,5,有趣好玩，体验很好，值得推荐，景色不错，
KEZHEN2099,2020/10/6,5,体验很好，有趣好玩，景色不错，值得推荐，
墨西哥联邦特区拖雷,2020/10/6,5,值得推荐，有趣好玩，非常棒！！！！！！！！！！！！！！！！！！
_WeCh****911656,2020/10/6,5,划算，很可以
M22****3557,2020/10/6,5,景色不错，物品贵，不联系法定节假日去
M43****3176,2020/10/6,5,值得一去，值得一爬
